SaleID,DateKey,ProductKey,CustomerKey,BranchKey,Quantity,TotalAmount
14041,20260201,189,6142,1,6,2262.94
10307,20260319,139,6048,2,1,4369.16
10729,20260219,137,6223,1,5,4197.28
10735,20260225,154,5005,1,6,4998.92
5577,20260428,155,5195,1,1,3642.64
11258,20260208,105,6388,1,1,2919.96
6128,20260208,137,6192,2,5,3201.2
2754,20260326,187,6496,2,5,2272.33
20,20260220,109,6091,1,2,3468.88
9675,20260317,143,5722,1,2,2410.33
13918,20260330,177,5630,1,3,3558.05
8680,20260312,153,5387,2,4,2617.02
13867,20260207,125,5338,2,6,3586.11
2361,20260221,152,5076,1,3,3401.49
6144,20260224,116,5496,1,4,3262.64
7912,20260423,127,5757,1,6,669.07
11980,20260210,112,5984,2,1,3794.18
14999,20260331,180,6302,2,6,2754.21
1804,20260204,199,6428,1,1,2582.12
8288,20260208,146,5516,2,3,2853.82
908,20260208,136,6140,2,2,-1224.18
9239,20260331,121,5708,2,4,1569.21
12792,20260212,128,5709,1,5,577.9
10550,20260220,140,5207,2,4,4488.68
11299,20260321,177,5597,1,2,1088.33
2086,20260216,166,6239,1,4,4197.06
11645,20260307,136,5402,1,1,3258.09
9268,20260429,143,6410,1,1,3326.82
2216,20260328,168,6184,1,6,892.63
1576,20260318,198,5615,2,4,1933.94
9318,20260320,160,6143,1,3,3177.22
11290,20260312,200,5345,1,4,4178.85
10304,20260316,145,5512,2,2,4223.91
8410,20260312,155,6274,2,4,4100.01
5533,20260315,116,5708,2,5,1775.46
1248,20260419,165,6127,2,1,1012.27
2520,20260501,146,5452,2,6,1862.24
7299,20260209,118,5174,2,6,3641.74
7582,20260222,183,6104,1,1,3114.63
5624,20260316,138,5415,2,4,4657.01
3289,20260321,199,5576,2,6,2656.27
3323,20260424,155,6411,2,6,2706.39
13579,20260420,198,5848,2,4,-2870.22
11283,20260305,139,6373,2,1,3835.69
12850,20260411,155,6126,1,6,731.0
9863,20260325,116,5979,2,4,4919.83
6833,20260424,169,6422,2,1,957.31
5091,20260323,176,5516,1,6,557.21
9188,20260208,132,5450,1,3,4177.57
12388,20260330,175,6445,1,1,3653.38
11387,20260319,159,6083,2,1,3483.71
609,20260410,155,5340,1,2,4160.88
6349,20260321,150,5675,2,4,4123.67
13982,20260304,124,5625,1,3,1259.93
12472,20260324,129,6194,1,1,3042.95
12826,20260318,183,5584,2,2,1136.8
3479,20260331,161,5063,2,3,1032.02
12513,20260203,189,6477,2,4,2506.62
219,20260311,105,6187,2,6,1091.35
5490,20260501,181,6368,1,6,4323.76
10634,20260214,145,6428,1,5,4964.6
10977,20260428,191,5457,1,3,3482.58
8371,20260201,173,5740,2,3,4050.81
13277,20260319,145,5512,2,1,4579.72
328,20260330,133,5107,2,3,2995.43
11455,20260225,130,6452,1,6,4254.14
12348,20260218,162,6350,2,4,2657.04
7637,20260418,149,5412,1,4,2280.26
3949,20260420,186,5618,1,2,3939.62
5636,20260328,161,5268,2,1,2621.89
8673,20260305,173,6499,1,4,1626.98
2158,20260429,113,5154,2,3,3764.08
6293,20260424,169,6397,2,4,1895.42
8512,20260324,135,5746,2,6,1027.37
14555,20260406,157,5718,1,5,632.27
12754,20260405,200,6385,1,5,3454.49
5951,20260211,156,6116,2,1,895.02
1770,20260401,169,5369,1,3,4040.41
12318,20260419,154,5557,2,3,4622.91
9662,20260304,177,5194,2,4,4616.79
3964,20260204,177,6269,1,4,3734.78
13204,20260405,132,5904,1,1,1179.53
9020,20260220,176,6246,1,3,4337.44
2272,20260222,143,5133,2,3,4983.97
5764,20260204,161,5011,2,2,4937.91
6890,20260322,166,6433,1,5,4838.03
13121,20260412,172,5191,2,6,2637.84
9680,20260322,131,6045,2,5,856.66
9213,20260305,167,5961,2,3,2717.49
3711,20260221,102,5501,2,3,2625.23
4541,20260313,176,6324,2,2,4589.47
5810,20260322,197,5791,2,4,1670.8
1124,20260316,178,6471,1,1,4685.95
12581,20260412,119,5532,2,4,4321.94
1324,20260405,174,5679,2,3,4822.62
8890,20260411,133,5592,2,4,3075.75
13606,20260216,142,5102,2,6,1835.16
12358,20260228,154,6056,1,2,4868.11
6148,20260228,167,5682,1,3,3626.8
7904,20260415,137,6023,2,5,1574.41
10890,20260501,164,5965,2,5,2824.95
3121,20260402,173,5120,2,5,1038.39
189,20260209,176,6188,2,2,2509.46
14922,20260413,124,5308,2,4,-3433.69
7498,20260228,170,5714,1,4,1660.51
14360,20260322,145,5007,2,2,4430.68
5475,20260416,158,6280,1,2,4477.57
6649,20260420,9999,5550,1,1,3554.46
4203,20260404,199,5765,1,4,796.6
4234,20260204,190,5634,1,6,4955.51
12205,20260327,125,5626,2,1,1376.32
13436,20260226,168,5211,2,6,3981.67
3215,20260406,131,6063,2,2,2373.55
8185,20260426,125,6287,2,6,2848.66
2677,20260408,140,5753,2,3,3025.01
10491,20260323,106,5306,2,6,4074.92
4041,20260422,179,5771,2,5,1618.95
13030,20260411,117,5434,2,3,1687.69
6897,20260329,103,6128,2,2,2951.46
10753,20260315,146,5823,1,5,2167.86
2326,20260417,114,5228,2,5,1052.08
374,20260214,163,5410,1,2,4337.72
4830,20260401,105,6005,2,5,4308.67
2316,20260407,156,5474,1,6,4105.27
3356,20260226,166,5298,1,4,2810.23
9319,20260321,163,5878,1,1,3213.23
2502,20260413,171,5676,1,2,2721.0
10156,20260417,103,5154,1,6,2519.52
12983,20260223,110,6215,2,3,4972.03
7804,20260405,178,5541,1,4,4619.7
3257,20260217,150,6300,2,1,2796.11
11218,20260330,107,5124,1,6,2693.06
7361,20260412,160,5819,2,3,1049.77
8564,20260214,156,5053,1,5,2100.04
2770,20260411,169,5748,1,2,4913.31
4831,20260402,117,5176,2,3,696.25
3166,20260216,104,6003,2,2,734.05
5345,20260307,157,6172,1,3,1080.27
5404,20260204,114,5675,2,5,4697.54
7786,20260318,156,5827,2,6,1148.78
6988,20260330,159,5488,2,6,3519.37
3858,20260419,142,5602,2,1,1970.46
14495,20260205,141,6424,2,1,2395.23
5660,20260421,137,6185,1,1,714.02
4047,20260428,174,5455,2,5,2300.59
1088,20260208,169,5046,1,1,1769.52
9744,20260224,159,5713,1,6,3841.65
4217,20260418,140,6103,1,2,4557.63
9567,20260227,124,5069,2,3,749.89
13077,20260227,120,5794,2,3,561.85
7727,20260418,175,5236,2,6,637.02
14223,20260203,194,5190,2,6,3081.79
4004,20260316,177,6018,2,5,2881.35
1548,20260218,173,6383,2,6,2992.03
5082,20260314,125,6109,1,3,3647.62
6492,20260212,108,5423,1,6,3169.0
7634,20260415,126,5711,2,4,4378.97
1226,20260328,164,6114,1,5,4472.16
1359,20260209,163,5411,2,2,3404.67
3209,20260331,124,5445,1,1,2260.81
1721,20260211,168,5864,1,2,4107.96
8301,20260221,175,5228,2,2,1686.82
11008,20260228,172,5971,2,4,2220.91
10708,20260429,127,6303,2,4,2256.96
9606,20260407,198,6115,2,4,1555.82
9249,20260410,128,6269,2,1,3962.41
4991,20260313,186,6422,1,3,2826.56
10857,20260329,167,6052,2,5,1924.24
8355,20260416,107,6285,2,5,1938.23
386,20260226,108,5255,1,3,1240.96
14952,20260212,114,6218,1,1,2065.07
5693,20260223,185,5824,1,3,2138.28
9823,20260213,150,5009,1,3,621.93
8461,20260201,165,5514,2,4,3244.87
2022,20260314,115,5988,1,2,1452.38
10363,20260213,193,5103,1,5,2598.14
312,20260314,185,6235,1,3,866.76
5901,20260323,112,6187,1,3,1597.45
8884,20260405,133,5197,2,5,2351.59
11000,20260220,157,6081,1,6,2523.21
11251,20260201,195,6174,2,4,3743.03
13538,20260310,126,5269,1,4,784.9
10135,20260327,129,5149,1,6,4650.06
13523,20260223,173,5443,1,3,3500.2
7525,20260327,180,5471,2,6,1172.36
3847,20260408,176,5454,1,3,2883.83
11913,20260305,102,6462,2,3,4962.77
931,20260303,169,5013,1,6,3135.24
8002,20260423,128,6432,1,3,4345.13
7146,20260308,138,5260,2,6,2662.39
10570,20260312,125,5055,1,3,4737.41
2821,20260303,148,5047,2,5,-2801.01
2232,20260413,191,5466,2,2,1723.22
14527,20260309,125,5205,1,6,4263.66
13621,20260303,175,5431,1,1,789.13
11298,20260320,188,5931,1,5,847.3
151,20260402,152,6008,1,5,3332.51
11671,20260402,177,6360,1,6,4417.21
13421,20260211,198,5355,1,4,2234.2
8115,20260215,135,5496,2,3,1390.15
9913,20260213,166,5766,2,2,3726.72
1351,20260201,112,5117,1,5,3371.37
14272,20260324,192,6440,2,2,-1919.22
3106,20260318,126,5261,1,4,2654.69
3222,20260413,161,5575,2,5,4072.18
1954,20260405,195,5477,1,2,595.46
5220,20260501,148,5567,2,4,1185.22
354,20260425,125,5586,2,1,4396.09
2681,20260412,199,5785,2,5,3973.9
12190,20260312,103,6218,1,4,4676.23
13164,20260224,173,5911,1,1,2787.42
6181,20260402,174,5584,1,3,2727.47
8099,20260430,164,5122,2,5,2968.76
1715,20260205,138,6451,2,5,2742.76
14039,20260430,189,6119,2,2,4113.69
10444,20260204,197,6051,1,6,4935.5
9921,20260221,159,6444,2,3,3395.15
13445,20260307,194,6030,2,2,3167.09
7088,20260409,143,5055,2,2,1321.96
12630,20260302,106,5776,2,5,3696.85
14811,20260323,131,5418,2,6,4134.18
10288,20260228,127,5479,2,6,1091.72
15,20260215,165,5218,2,6,2784.48
13468,20260330,103,5701,2,6,-528.36
11875,20260426,106,5681,2,6,2089.34
12389,20260331,182,5898,2,2,4517.7
534,20260425,105,5368,2,1,4826.61
7529,20260331,183,5154,2,1,4133.5
2454,20260224,116,6065,1,2,1419.32
3208,20260330,9999,6356,1,2,3168.22
8048,20260310,105,5092,1,1,2753.6
4334,20260214,117,5346,2,2,2452.28
6460,20260411,188,5201,2,6,1202.43
3680,20260421,134,6319,1,5,4768.0
1744,20260306,125,5740,2,1,1159.49
4672,20260423,142,6459,2,5,1961.26
8296,20260216,155,6265,2,2,3456.73
3367,20260309,136,5952,2,3,4263.46
5364,20260326,124,6149,1,3,1580.33
4951,20260201,128,5405,2,1,4906.51
13071,20260221,161,6300,2,4,1842.99
9555,20260215,189,5612,1,3,2442.2
569,20260301,147,6437,1,1,3960.29
10541,20260211,130,5124,2,3,3566.38
32,20260304,107,6380,1,1,2311.8
12468,20260320,198,6371,1,1,4186.06
122,20260304,181,5498,1,6,3976.16
2817,20260227,154,5841,1,6,630.68
12426,20260206,190,5611,1,3,3330.81
1471,20260303,163,5651,1,6,2124.79
14172,20260314,198,6121,1,6,2524.76
6211,20260201,195,6495,2,6,2197.81
13667,20260418,139,6198,1,6,3885.65
12059,20260430,160,5458,2,6,3233.12
12515,20260205,116,5190,1,2,3716.38
928,20260228,133,6143,1,5,4197.29
361,20260201,158,6235,2,2,3603.94
14002,20260324,187,6147,1,2,4155.88
14608,20260228,166,5380,1,6,-4804.05
10552,20260222,143,5393,2,3,4896.52
733,20260213,151,6163,1,2,3210.75
2814,20260224,137,5921,1,2,2300.24
2985,20260215,109,5122,2,2,1147.06
9245,20260406,171,5943,1,5,3520.65
80,20260421,193,5616,2,6,2337.77
3821,20260313,156,6473,2,5,4860.8
2335,20260426,103,6061,1,2,4400.93
411,20260323,110,5792,2,5,1758.74
8122,20260222,175,5418,1,1,2122.16
4266,20260308,140,6190,2,2,592.3
12015,20260317,199,6168,1,6,4807.47
3523,20260213,105,5470,2,4,1694.15
5889,20260311,119,6468,2,2,1370.58
3997,20260309,143,6284,1,1,4077.97
2499,20260410,170,6429,1,5,2619.4
4194,20260326,147,6018,1,6,3085.35
1748,20260310,200,5809,2,5,2744.72
7551,20260422,190,6026,2,1,3753.32
10165,20260426,127,5743,1,1,4796.23
3059,20260430,161,5284,2,2,931.38
9218,20260310,137,5067,2,6,3052.74
6157,20260309,193,6137,2,3,1551.89
9150,20260401,165,5222,1,2,3834.03
11195,20260307,152,5390,1,5,2348.95
4128,20260419,130,5678,1,3,553.17
13797,20260227,188,6306,2,2,1844.98
9286,20260216,142,6045,1,4,672.72
9490,20260312,171,5305,1,2,1586.38
102,20260212,154,5835,2,5,-2596.66
2120,20260322,143,5612,2,1,523.19
11060,20260421,178,5004,2,1,2456.53
13675,20260426,156,5257,1,3,4779.65
8359,20260420,128,6299,1,3,2815.16
7820,20260421,106,5079,2,2,1071.09
3380,20260322,182,5691,1,6,4143.1
4102,20260324,151,5986,2,5,1075.33
4468,20260330,129,6178,2,4,1687.07
5829,20260410,183,6498,1,6,752.45
13145,20260205,137,5934,2,1,2057.96
281,20260211,127,5618,1,2,3938.72
9734,20260214,180,5910,1,3,1143.41
12353,20260223,116,6235,2,1,1834.75
2100,20260302,182,5759,1,6,3239.16
3612,20260212,178,6158,2,1,2209.65
11391,20260323,179,5217,2,4,2983.79
11777,20260418,200,5356,2,4,2418.12
2302,20260324,103,6263,2,1,2733.82
3116,20260328,109,5504,2,5,1224.94
11375,20260307,145,5944,1,6,3004.95
4337,20260217,184,6137,2,3,3530.78
9086,20260427,137,5947,2,6,3316.34
1227,20260329,131,5445,2,4,2345.68
1723,20260213,147,5061,2,2,3965.68
5788,20260228,193,6280,1,2,1094.2
8285,20260205,170,6427,1,5,4193.43
3078,20260218,184,5657,2,5,3394.39
11074,20260204,128,5676,2,3,2247.59
9482,20260304,107,5813,1,6,4454.44
9515,20260406,137,6458,1,2,1450.08
1870,20260411,179,5133,1,5,2246.52
103,20260213,108,5424,2,4,4571.77
1731,20260221,170,6279,2,6,2053.63
8745,20260215,165,5879,1,1,4324.26
5099,20260331,179,5154,1,6,-3921.16
7773,20260305,156,5828,1,6,4468.87
8823,20260203,9999,6105,1,3,2924.48
6713,20260325,143,5820,1,4,2653.85
4890,20260302,121,5651,1,6,3557.25
3036,20260407,167,6190,2,6,3089.56
10695,20260416,155,6236,2,6,976.57
13793,20260223,124,5153,1,5,4772.45
13863,20260203,133,5370,2,6,4783.85
456,20260206,112,5821,1,2,4917.58
9141,20260323,131,5220,2,2,4372.85
13144,20260204,187,5601,2,5,748.54
5235,20260215,133,6246,1,1,1973.17
11148,20260419,108,6254,1,6,1081.41
12793,20260213,134,5403,2,6,3905.99
3593,20260424,136,5896,1,3,513.76
13944,20260425,105,5174,1,5,571.27
9238,20260330,119,5829,2,2,2518.88
9902,20260202,153,5813,2,4,3062.98
6909,20260410,182,5563,1,4,1989.02
5613,20260305,130,5730,2,1,2005.74
7920,20260501,116,5926,1,5,4881.0
2752,20260324,160,6447,1,1,2244.08
5505,20260215,106,6396,2,4,3542.54
4032,20260413,120,5949,2,5,4744.72
12226,20260417,132,5460,2,3,4037.12
12625,20260225,161,5717,1,2,2708.94
4561,20260402,185,5531,1,6,3509.7
10623,20260203,150,5656,2,2,4958.11
6378,20260419,119,5163,1,3,3362.8
12311,20260412,145,5418,1,4,3193.51
12319,20260420,109,5391,1,1,4653.36
11324,20260415,181,6367,2,1,3491.57
3992,20260304,186,5411,2,2,-4201.63
1581,20260323,156,5865,1,2,1217.11
1214,20260316,190,6120,1,4,2361.02
4070,20260220,157,5639,2,5,1905.58
174,20260425,189,6015,2,6,4753.37
51,20260323,113,5151,1,5,1693.4
4193,20260325,117,5006,1,2,4300.54
4465,20260327,191,5528,1,3,3253.94
10595,20260406,159,5060,2,1,3315.27
400,20260312,166,6151,1,3,1587.82
750,20260302,131,5197,1,4,3072.96
10653,20260305,179,5248,2,6,1227.82
5959,20260219,118,5663,2,5,2644.8
10392,20260314,142,6197,1,6,3761.75
5894,20260316,191,6250,2,3,3973.46
8344,20260405,115,5304,2,3,3197.54
3475,20260327,165,5744,2,6,2299.33
5307,20260428,190,5117,1,6,4529.3
3533,20260223,186,5527,2,2,4576.8
14226,20260206,190,5661,1,1,1197.64
8541,20260422,102,5210,1,2,1932.89
12685,20260426,193,6158,2,1,1327.29
12498,20260419,157,5571,1,3,4440.52
10058,20260409,161,5103,1,3,3831.71
12277,20260309,160,5424,2,6,2136.48
6254,20260316,125,5914,2,3,4451.8
7697,20260319,181,5762,2,1,-4301.34
4112,20260403,172,6423,1,5,1959.34
1767,20260329,183,6146,1,2,4798.26
7624,20260405,147,6043,2,5,3046.57
5350,20260312,160,6196,1,3,3752.07
4953,20260203,128,6440,1,5,2921.87
5717,20260319,186,5737,2,5,4912.45
3602,20260202,129,6130,1,1,1704.54
6316,20260216,9999,5181,1,1,3274.88
14243,20260223,107,6000,1,5,2727.69
13708,20260228,130,6453,2,3,2710.43
10878,20260419,176,5202,2,1,615.83
5839,20260420,152,6022,1,6,1430.8
2922,20260314,120,5387,1,2,1888.17
5567,20260418,127,5556,2,6,1651.18
10171,20260201,176,5811,2,2,748.0
3828,20260320,158,5563,2,1,4835.86
9566,20260226,169,5163,2,3,1824.91
3071,20260211,116,5639,2,1,2070.74
3775,20260426,175,5908,2,6,1146.42
8105,20260205,168,6160,2,6,4514.64
3345,20260215,132,5282,1,1,1228.98
7866,20260308,170,5767,2,5,987.98
13811,20260313,9999,5961,1,4,2675.15
2496,20260407,138,5515,2,6,2110.57
8109,20260209,174,5330,2,4,600.49
5872,20260222,200,6435,2,3,3018.01
3207,20260329,141,5782,1,4,2145.7
5043,20260203,108,5233,1,3,1776.56
8162,20260403,134,6168,2,6,1681.54
2082,20260212,134,5782,1,4,2552.3
3064,20260204,108,6141,1,6,2179.16
14748,20260419,103,6150,2,4,1156.48
5101,20260402,169,6269,1,2,1221.45
14438,20260310,189,5125,1,1,3731.1
14622,20260314,189,6399,2,4,1572.42
7781,20260313,189,6126,2,4,4211.55
14936,20260427,116,6043,1,2,1265.67
1651,20260303,114,5663,1,1,864.78
10562,20260304,195,5456,1,2,760.8
4871,20260211,112,5327,1,5,4776.88
14985,20260317,126,5429,1,1,4915.73
625,20260426,101,5877,1,6,4592.33
14540,20260322,116,5768,1,5,4247.09
12756,20260407,128,5113,1,4,4163.92
3446,20260226,160,6460,2,3,4470.73
9995,20260205,108,5657,1,5,1202.25
5031,20260422,176,6002,2,5,3870.13
9021,20260221,166,5086,1,3,572.36
2678,20260409,183,6351,1,1,3166.88
8841,20260221,137,6368,2,3,3069.33
9489,20260311,116,5943,2,5,1127.95
8188,20260429,115,5054,2,2,-519.36
3911,20260313,190,5501,1,3,3001.75
3112,20260324,133,5360,2,4,1402.92
7376,20260427,166,5432,2,3,2293.81
9,20260209,115,5314,1,6,2399.72
2797,20260207,177,5674,2,4,4684.43
2190,20260302,102,6236,1,4,2227.96
8388,20260218,156,6387,2,2,3215.56
2500,20260411,134,6338,1,1,2021.2
451,20260201,183,6113,2,2,4329.77
10147,20260408,118,6012,2,5,2950.0
6867,20260227,156,6039,1,1,834.73
4029,20260410,177,5826,1,6,3505.93
3403,20260414,111,5837,2,4,1176.73
14460,20260401,171,5199,2,3,2778.17
4348,20260228,150,6413,2,4,1988.71
2299,20260321,121,6112,2,4,1782.63
182,20260202,171,5029,2,1,1511.15
14092,20260324,120,5079,2,1,3581.86
3316,20260417,200,6394,1,1,1640.45
14230,20260210,143,5773,1,2,4896.21
12550,20260312,190,5063,2,4,2907.45
5702,20260304,182,5844,2,5,3197.77
8619,20260410,109,5638,2,3,3860.2
14194,20260405,154,6264,2,5,2824.22
10885,20260426,155,5534,1,4,1592.82
1321,20260402,185,6370,1,6,3351.59
11674,20260405,9999,5931,2,5,3752.16
10816,20260216,178,5622,2,4,3565.72
4591,20260201,142,5368,2,2,4488.33
11246,20260427,152,5086,2,2,2191.96
4722,20260314,144,6181,1,1,3820.5
13089,20260311,180,5602,1,4,3065.56
4130,20260421,151,5903,2,5,1789.73
773,20260325,184,5995,2,1,1274.9
10339,20260420,171,5020,2,3,1935.6
13633,20260315,157,5141,1,1,1814.71
285,20260215,195,5087,2,1,2568.89
10442,20260202,153,5932,1,4,1671.39
14652,20260413,115,5153,2,6,3292.29
6648,20260419,177,5473,1,5,3922.14
327,20260329,154,5332,1,5,1122.79
8271,20260422,161,6474,2,4,2303.92
13941,20260422,103,5211,1,1,2502.33
10342,20260423,196,6029,1,5,4058.16
1492,20260324,121,5109,2,3,2387.81
5707,20260309,119,5371,1,5,1197.6
4099,20260321,112,5763,2,5,4085.97
5647,20260408,183,5848,2,6,-1814.59
5514,20260224,200,6094,1,6,668.64
6730,20260411,118,5716,2,4,1990.74
12429,20260209,181,6206,2,2,4083.83
11914,20260306,154,6300,2,3,2506.33
8061,20260323,161,5301,1,6,1544.1
14246,20260226,105,6294,2,6,1560.65
3044,20260415,107,5943,2,4,3159.78
4895,20260307,157,6046,2,5,1820.53
6792,20260314,181,5829,2,1,519.38
8411,20260313,130,6367,2,3,711.72
4547,20260319,141,5389,2,4,1658.2
2484,20260326,174,6140,1,2,1636.23
4963,20260213,198,5566,2,4,1668.1
14314,20260204,171,5928,1,6,4662.92
3548,20260310,185,6013,2,4,1949.96
4554,20260326,174,6486,1,2,3166.38
3014,20260316,188,5705,2,2,1744.85
8723,20260424,103,5070,1,6,2153.77
6126,20260206,199,5821,1,4,2006.0
1912,20260222,159,5565,1,1,4959.88
8911,20260201,180,5733,1,5,2150.13
11051,20260412,112,6307,2,5,3495.15
1936,20260318,182,6071,1,4,3606.56
4376,20260328,174,5881,2,6,1957.61
8787,20260329,161,6357,1,4,1956.33
3195,20260317,168,5015,2,3,3894.34
8350,20260411,133,5442,2,3,1805.46
4630,20260312,144,5423,2,6,3116.86
6844,20260204,130,5003,1,6,3829.4
978,20260419,103,5500,1,2,3080.69
6683,20260223,112,5749,2,3,2904.45
14818,20260330,184,5706,2,3,2814.23
12964,20260204,188,5457,1,3,4235.03
10639,20260219,150,5411,2,6,3447.54
13107,20260329,156,5689,1,4,1759.66
9614,20260415,169,6171,2,3,2486.93
9202,20260222,156,5748,1,5,2485.49
9442,20260423,158,5437,1,1,3491.0
3456,20260308,137,5754,1,5,3135.3
8318,20260310,131,6380,1,3,565.22
11472,20260314,9999,5021,1,5,3392.16
9028,20260228,118,6304,1,2,4606.66
13100,20260322,105,6288,1,4,2996.04
3483,20260404,149,5170,1,1,870.4
3326,20260427,132,6484,1,4,2209.33
10629,20260209,193,6343,1,1,4587.58
12824,20260316,113,5820,1,4,1085.77
3488,20260409,106,5339,2,3,949.87
13821,20260323,123,5405,2,1,3301.83
11712,20260212,193,5301,2,5,3382.83
5206,20260417,167,6394,2,1,865.5
14802,20260314,128,5759,1,6,4659.3
14855,20260205,188,5998,2,5,4737.3
9244,20260405,182,5647,1,6,4456.72
8969,20260331,198,5606,1,6,2563.34
5923,20260414,149,5036,2,1,3151.53
6046,20260216,193,5487,1,2,1649.08
6877,20260309,128,5299,1,3,2789.24
8257,20260408,198,6105,2,3,-801.81
3823,20260315,195,6249,1,6,878.06
1434,20260425,179,6111,1,6,864.32
12558,20260320,141,5222,2,4,4271.53
14146,20260216,124,5039,1,3,3692.43
3510,20260501,122,5514,2,1,2691.02
8531,20260412,118,5515,2,3,4568.4
11949,20260410,186,6059,2,4,2841.01
9645,20260215,200,5957,2,2,1751.87
9508,20260330,159,5306,1,5,3747.47
4342,20260222,172,5694,1,2,3740.74
5501,20260211,153,6063,1,2,2022.44
14396,20260427,102,5058,2,6,1511.34
12749,20260331,158,5504,2,3,4280.52
11733,20260305,151,5781,1,5,539.09
1218,20260320,112,5234,2,6,2133.25
1311,20260323,118,5174,1,6,4126.74
9333,20260404,183,6077,1,6,559.6
7291,20260201,147,5068,1,1,1350.39
4650,20260401,161,5332,2,6,4116.41
5415,20260215,193,5524,2,4,1876.76
11728,20260228,122,6005,2,4,4669.14
3486,20260407,123,5067,1,3,4926.65
178,20260429,167,5741,2,6,2489.18
2352,20260212,192,5674,1,4,3053.61
7496,20260226,189,5936,2,3,2292.69
458,20260208,131,5915,2,3,1858.76
5095,20260327,189,5909,1,2,2344.59
10826,20260226,153,5913,2,6,2783.3
1698,20260419,145,5898,1,5,1488.66
64,20260405,140,5747,1,3,1445.34
11068,20260429,158,5671,1,3,3106.96
12272,20260304,200,6215,2,4,4832.57
6196,20260417,187,5364,1,3,2345.5
11101,20260303,188,5971,1,5,2205.17
12994,20260306,125,6421,2,1,4149.91
6680,20260220,121,5113,1,2,2060.78
8948,20260310,178,5996,1,5,2350.06
4982,20260304,173,5354,2,3,3967.6
6001,20260402,104,6483,2,3,4098.69
6138,20260218,165,5146,1,5,4276.31
10069,20260420,110,6227,1,1,545.1
10298,20260310,168,6043,1,1,2023.26
4849,20260420,106,5796,1,5,4078.21
9544,20260204,108,6321,2,2,3944.98
6685,20260225,107,5560,1,2,4529.12
5291,20260412,149,5579,2,6,3201.41
8795,20260406,167,5749,1,1,4185.21
3493,20260414,190,6055,1,4,3229.18
11640,20260302,185,6205,2,3,1346.33
1685,20260406,119,6331,1,4,4289.4
12166,20260216,112,6037,1,5,1923.16
796,20260417,145,5941,2,2,2600.14
7342,20260324,132,5999,1,5,3341.81
10784,20260415,136,6427,2,4,3808.64
6689,20260301,105,5996,1,5,910.1
3388,20260330,156,5793,2,1,1128.77
7303,20260213,127,5555,2,4,3109.81
634,20260204,150,5183,1,1,1910.08
564,20260224,191,5430,2,3,4240.77
11889,20260209,163,5217,2,6,1475.29
4415,20260205,186,5646,1,5,4774.0
3107,20260319,115,5469,1,4,1330.15
8269,20260420,113,5824,2,3,2480.77
14398,20260429,160,6262,2,6,981.55
1412,20260403,110,5965,2,1,4507.2
5021,20260412,129,6153,1,6,2289.64
8009,20260430,171,5347,1,4,3416.47
6097,20260408,159,5877,2,1,1563.47
4862,20260202,192,5110,1,1,2977.41
4360,20260312,176,5244,2,2,2231.63
13650,20260401,154,5051,2,3,2385.09
11697,20260428,166,5494,2,5,3732.23
14967,20260227,175,5932,1,4,3504.41
9626,20260427,196,5038,1,3,2158.38
7235,20260307,145,6441,1,3,3683.69
6106,20260417,151,5781,1,4,2409.18
6139,20260219,128,6077,1,4,2886.81
11663,20260325,105,5040,1,4,4371.22
12023,20260325,197,6311,1,5,3946.1
12651,20260323,200,6302,2,4,4537.98
11132,20260403,128,5927,2,2,3881.85
2956,20260417,174,5402,1,2,2816.3
6282,20260413,164,5866,2,1,1919.96
4607,20260217,191,6435,1,4,4787.0
6537,20260329,108,6174,2,1,1083.06
408,20260320,114,5883,1,3,3773.79
9001,20260201,152,5505,2,4,612.3
13827,20260329,142,5615,2,2,716.35
3046,20260417,184,5118,2,4,4404.1
6809,20260331,155,5107,1,3,-3272.39
7650,20260501,128,5407,2,4,3111.56
13694,20260214,148,5737,1,6,3925.3
12844,20260405,191,5879,1,2,618.25
5921,20260412,189,6384,1,1,2957.47
4654,20260405,106,5806,2,3,3493.69
2406,20260407,123,5541,1,2,3556.41
9535,20260426,171,6482,1,6,1059.43
2877,20260428,198,5885,2,1,4663.83
9297,20260227,102,6209,1,4,4863.35
7815,20260416,165,5975,2,4,3695.98
5703,20260305,187,5557,1,4,1110.09
10714,20260204,193,5138,2,5,3812.25
684,20260326,159,5174,1,5,1100.81
4748,20260409,104,5325,2,6,2201.95
1079,20260430,101,6123,2,2,2352.81
14199,20260410,146,5737,1,5,4364.88
9346,20260417,152,5838,2,6,4167.43
13905,20260317,171,6403,2,5,2496.35
3707,20260217,113,5946,2,5,3741.29
13992,20260314,165,5546,1,1,2202.92
12167,20260217,143,5642,1,5,4540.56
13080,20260302,175,5307,2,4,2774.48
748,20260228,143,5421,1,4,3637.39
4408,20260429,186,6160,1,6,4170.59
7682,20260304,165,5024,2,5,797.62
12692,20260202,113,5174,1,5,3097.42
7714,20260405,163,6229,2,2,3141.11
4820,20260322,145,6418,2,5,2930.22
591,20260323,139,6259,1,6,1102.76
6827,20260418,9999,5987,2,4,4717.52
2021,20260313,112,5618,2,2,4533.84
6182,20260403,125,6272,1,2,2603.56
11080,20260210,173,5286,1,4,4193.09
6851,20260211,147,5650,2,1,3226.59
8904,20260425,148,5272,2,4,3022.87
7108,20260429,169,5098,2,3,4102.74
