SaleID,DateKey,ProductKey,CustomerKey,EmployeeKey,BranchKey,ChannelKey,Quantity,UnitPrice,TotalAmount
8582,20260304,142,6264,6,2,2,5,2624.66,1244.74
7248,20260320,178,5576,12,1,3,1,1736.26,2059.99
11624,20260214,111,5441,14,2,1,2,843.21,785.37
9821,20260211,144,5263,4,1,3,3,792.92,1247.56
11514,20260425,181,5765,18,1,1,2,938.99,729.93
14428,20260228,151,5746,22,1,3,1,2114.24,2651.53
2590,20260411,150,5145,2,1,2,4,1766.55,3099.24
14005,20260327,101,6375,11,1,1,3,680.64,4184.7
7325,20260307,142,5540,21,1,2,6,1519.85,2053.81
9404,20260316,113,5877,22,2,2,5,2130.36,2930.64
11844,20260326,190,5682,19,1,3,4,922.89,4709.1
5407,20260207,176,5957,15,2,2,3,1778.43,1607.41
2803,20260213,135,5501,17,1,3,6,404.59,2098.75
6424,20260306,148,5853,3,2,2,2,1222.37,2537.99
5795,20260307,185,6025,24,1,3,4,2172.5,1786.13
2685,20260416,178,5599,9,1,2,5,2776.93,4361.29
9903,20260203,146,5253,20,2,3,1,1856.16,2313.96
8818,20260429,168,6097,7,1,3,1,1049.41,3320.1
3308,20260409,177,5159,9,2,1,5,2176.22,-4499.35
13899,20260311,165,5054,18,2,1,1,2643.08,3067.94
4863,20260203,147,6482,8,1,2,2,2233.49,529.31
9738,20260218,113,5081,4,2,1,1,2595.47,4876.65
477,20260227,143,5078,3,1,1,2,2306.12,3011.38
11397,20260329,143,5086,17,2,2,1,621.71,4374.65
4562,20260403,147,6323,16,1,2,4,925.89,954.62
8197,20260207,197,5567,12,1,3,4,2670.37,4433.59
2010,20260302,186,5545,19,1,2,2,1166.87,1596.54
4116,20260407,148,5391,23,2,1,1,980.15,2060.78
9595,20260327,116,6014,11,2,1,1,1758.45,2999.94
8789,20260331,117,5095,2,2,2,5,2052.11,2519.35
4707,20260227,125,5411,20,1,3,4,2438.86,1017.42
340,20260411,163,5705,19,2,2,3,831.56,1934.95
3805,20260225,123,5790,3,1,1,6,879.12,-2224.99
7515,20260317,178,5999,12,2,1,3,2683.15,1947.17
1684,20260405,157,5878,4,1,1,3,2219.06,3109.15
4985,20260307,110,6447,9,1,3,1,1474.57,1106.22
795,20260416,165,5069,14,2,2,6,2371.1,2535.99
10042,20260324,119,5926,5,2,1,4,427.06,1108.81
14443,20260315,138,5062,3,2,1,1,1194.82,3602.2
10310,20260322,107,5168,19,2,1,1,567.35,3964.28
1035,20260317,157,6377,4,2,2,5,1259.12,1297.34
1455,20260215,184,6473,19,2,2,6,2460.79,1130.18
11147,20260418,170,6455,9,1,1,4,439.5,2847.55
1535,20260205,119,5197,7,1,1,5,2566.1,4819.36
8930,20260220,168,6118,1,2,1,5,1215.42,1797.28
9354,20260425,123,6445,16,1,2,3,748.21,3603.19
7485,20260215,131,6418,12,1,3,3,2411.92,1918.4
10328,20260409,187,5465,8,2,3,2,2414.4,4707.95
5050,20260210,116,5046,9,1,2,2,2463.3,1639.77
3099,20260311,116,5919,8,1,1,5,1823.42,3469.3
169,20260420,172,6426,9,1,1,5,2178.14,1576.77
9842,20260304,175,5546,14,2,2,6,644.68,4199.91
1494,20260326,185,5883,18,1,3,3,475.13,3933.48
7059,20260311,147,5198,3,2,2,6,2772.85,4016.13
9090,20260501,200,5153,24,1,2,2,1012.35,3498.66
2967,20260428,113,6072,3,2,1,6,1849.91,3405.93
435,20260416,120,6144,20,1,1,6,2642.49,2775.05
13845,20260416,132,6010,6,2,3,4,1449.12,1608.58
13998,20260320,115,5258,2,1,3,4,2388.5,2414.63
10841,20260313,141,5335,4,1,2,5,2708.02,932.93
4314,20260425,186,6456,11,1,2,5,1481.18,1681.17
11815,20260225,108,6271,15,2,1,2,996.99,1965.78
13442,20260304,138,6100,2,2,3,1,512.85,3733.59
4078,20260228,162,6371,5,1,3,2,1240.95,3071.56
14563,20260414,135,5044,13,1,2,4,688.54,1144.19
13394,20260415,159,5599,20,1,2,3,2044.98,1867.9
3781,20260201,131,6393,20,1,1,4,2441.47,4996.36
5387,20260418,195,5723,16,2,2,4,1888.82,1801.99
7535,20260406,167,6194,20,2,1,5,1783.09,4726.29
926,20260226,131,5965,12,1,1,3,1610.9,2214.22
9103,20260213,132,5793,14,2,2,2,634.78,4651.38
7337,20260319,194,5624,14,2,2,4,2120.72,1031.17
13573,20260414,199,5557,18,1,2,3,816.75,1897.22
11098,20260228,171,5804,1,2,3,5,774.73,894.5
9101,20260211,101,5693,1,2,1,1,2085.86,3183.74
1108,20260228,185,5376,23,1,2,6,2669.65,1578.63
1054,20260405,138,5782,13,1,3,4,959.47,3198.09
8607,20260329,138,5307,23,2,1,4,1490.95,864.81
4216,20260417,192,5487,9,1,2,6,2415.83,945.75
13830,20260401,191,6266,17,2,3,6,968.48,4448.57
10897,20260207,138,5984,23,2,1,3,1345.51,1551.71
1023,20260305,135,6135,19,1,1,5,1963.72,1065.07
14702,20260304,125,5568,4,1,2,5,2709.37,3226.43
10674,20260326,193,6291,1,2,2,1,2145.63,2718.63
6670,20260210,195,5186,23,2,2,4,1137.11,3772.29
5026,20260417,111,5973,2,1,1,3,980.88,3915.18
8604,20260326,176,5935,9,1,3,2,2235.34,3587.26
6078,20260320,103,5794,20,2,1,5,1454.06,4103.4
2513,20260424,159,6029,17,2,3,6,1326.39,3299.45
4245,20260215,173,6003,15,1,3,4,2728.41,4084.95
6422,20260304,155,5737,16,2,1,6,1390.92,2969.51
2202,20260314,155,6005,7,1,1,6,1927.0,2830.8
7822,20260423,134,6285,3,2,2,5,2565.48,3493.12
14007,20260329,112,6289,12,1,1,5,752.88,2769.85
7979,20260331,153,5750,8,2,2,4,447.23,2267.75
4514,20260214,101,5025,4,2,3,6,2474.43,3417.62
4673,20260424,147,6238,7,1,2,6,727.03,1077.78
12528,20260218,122,5303,15,1,2,4,743.53,2007.55
9751,20260303,114,5434,17,1,1,2,1765.57,4206.44
469,20260219,129,5437,22,2,2,3,1104.58,4776.39
3370,20260312,136,6447,17,2,3,3,1857.93,2543.55
13153,20260213,199,5804,24,2,3,1,2532.44,1619.01
11104,20260306,197,5856,8,2,2,1,1923.34,4972.63
13779,20260209,142,5179,15,2,2,4,1188.71,4206.44
13409,20260430,191,5804,20,1,1,2,1677.73,3370.9
4979,20260301,196,5656,5,1,1,2,1458.97,1927.28
13138,20260429,182,5713,18,2,1,2,1928.99,3067.15
6283,20260414,128,5616,4,2,2,4,2619.7,3907.04
6598,20260228,154,5640,18,2,3,3,676.08,2955.31
3480,20260401,162,5203,23,1,2,1,887.87,1108.54
12880,20260210,175,5159,19,2,2,2,1427.75,1717.02
5793,20260305,111,5543,9,2,1,4,1199.12,4316.74
14075,20260307,118,6267,13,1,1,1,2630.85,2272.94
13216,20260417,134,5547,21,2,1,1,990.49,4099.41
6726,20260407,193,5335,7,2,3,1,1323.48,2684.05
5196,20260407,144,5724,16,2,3,2,1487.58,1087.08
519,20260410,198,6427,19,1,2,2,1010.84,3946.37
440,20260421,112,6238,20,2,3,5,896.44,3521.63
2862,20260413,167,6231,6,2,1,5,1538.64,2907.27
11145,20260416,111,5661,24,2,2,5,1625.76,2631.26
11286,20260308,176,6035,5,1,2,5,2392.24,2328.9
12573,20260404,108,5997,13,2,2,2,2087.4,3063.75
14382,20260413,111,5236,14,2,1,4,1547.62,1980.4
9939,20260311,191,5283,5,2,3,3,2581.42,2398.93
14482,20260423,144,5826,19,2,2,3,1478.4,944.29
8383,20260213,137,5372,24,1,3,6,933.77,1931.53
10110,20260302,177,5962,15,1,1,3,1771.31,1374.72
2381,20260313,160,6063,17,2,2,6,905.41,3829.92
28,20260228,138,6433,10,1,3,4,1058.75,3046.68
11627,20260217,135,5363,4,1,1,5,2561.75,3207.4
6956,20260226,111,5765,11,2,1,5,1148.77,2107.8
903,20260203,108,6005,18,2,3,1,1159.58,2407.02
5036,20260427,111,6094,9,2,2,2,1452.61,3982.91
4852,20260423,161,5118,5,2,3,3,670.56,534.67
13790,20260220,131,5731,14,1,2,6,2101.81,2612.62
2609,20260430,125,5884,23,1,1,6,2308.63,3765.01
11966,20260427,9999,5753,21,1,2,2,1071.29,2151.29
9233,20260325,149,5339,10,1,2,4,1307.1,624.73
12194,20260316,150,5723,9,1,1,5,2634.19,1971.94
2532,20260212,129,5578,1,2,3,3,641.37,3263.53
3703,20260213,139,5705,12,2,3,2,2052.73,3643.42
12849,20260410,175,5990,16,2,3,2,1438.3,2111.59
2110,20260312,197,6161,23,1,1,2,2690.29,2371.1
11414,20260415,140,5259,14,1,1,2,434.74,3896.75
6221,20260211,199,5167,1,1,2,6,1292.89,2541.21
2345,20260205,200,5877,14,1,2,5,1615.45,4065.33
14666,20260427,191,5310,5,2,2,5,1229.18,2548.55
7884,20260326,106,6110,19,1,3,6,1262.46,4936.5
11319,20260410,109,5843,13,1,2,6,610.69,1984.16
8086,20260417,154,5003,3,2,3,4,816.16,2374.96
2413,20260414,195,5845,18,1,1,4,1356.73,-3935.5
12927,20260329,183,5233,10,2,1,5,1579.5,2278.54
1062,20260413,107,5865,12,1,1,6,2580.4,4033.69
6587,20260217,9999,6082,8,2,3,4,458.03,3736.55
2716,20260216,193,5017,6,2,2,1,787.63,1224.96
14875,20260225,9999,5439,1,2,3,6,1052.84,1280.34
7096,20260417,200,5240,20,1,3,3,1226.85,4446.6
5385,20260416,168,5744,22,2,1,4,410.63,4046.53
12133,20260414,145,5761,24,2,2,1,2498.94,3684.66
3509,20260430,186,5737,16,1,3,4,1658.06,631.45
11989,20260219,144,5793,4,1,2,3,2378.96,2195.56
5338,20260228,107,6362,6,1,3,5,2603.27,892.23
9296,20260226,196,5622,2,1,3,5,620.49,3043.51
5222,20260202,110,5790,7,1,3,3,832.91,526.57
7991,20260412,116,5228,23,1,3,3,2748.66,3844.68
6791,20260313,103,6136,9,1,3,2,1899.48,3840.28
3144,20260425,140,6001,21,2,3,1,1104.64,2550.25
14720,20260322,158,5972,5,1,3,6,521.72,3416.13
5466,20260407,145,5772,7,1,1,5,1787.4,1598.94
3861,20260422,141,6029,7,2,2,4,1423.32,1903.82
5454,20260326,168,5988,4,1,2,5,1533.16,4679.67
8958,20260320,191,5956,22,2,1,3,782.12,4061.02
14158,20260228,133,6017,3,2,3,2,1765.19,1127.95
2013,20260305,198,5140,16,1,3,2,992.96,3890.36
5864,20260214,160,6071,20,1,2,6,1729.21,1621.74
6843,20260203,140,5297,12,1,2,3,933.7,4298.72
124,20260306,147,5742,13,1,3,2,2029.75,4769.71
11563,20260315,131,5846,23,2,3,6,1010.89,3759.72
10658,20260310,175,5035,12,1,3,1,1702.44,1778.7
2933,20260325,113,6014,8,1,2,5,2717.67,616.99
12407,20260418,134,5932,9,2,1,3,855.94,1525.0
11263,20260213,146,5035,8,1,3,2,696.37,1683.6
8125,20260225,186,5619,18,2,3,3,2284.39,2277.86
274,20260204,184,5507,10,1,2,3,1236.58,4175.28
3563,20260325,197,6097,23,2,1,4,1981.87,1407.67
3039,20260410,130,6213,12,2,3,1,1219.28,1668.19
3648,20260320,104,6049,3,1,1,6,1924.45,2839.61
2630,20260220,121,6193,24,1,1,1,1032.81,4289.66
9293,20260223,167,6447,21,2,2,4,1634.42,2966.07
5981,20260313,121,5780,9,1,2,5,1978.77,3250.46
4818,20260320,150,6249,7,2,1,1,2344.9,1986.27
2610,20260501,122,5139,12,1,3,5,2583.67,3752.55
11958,20260419,175,5284,11,1,2,5,694.13,1523.95
4851,20260422,144,5307,14,2,1,1,2018.69,2323.32
3647,20260319,154,5870,3,1,2,4,808.94,4622.85
14699,20260301,160,5324,15,1,3,6,430.54,3402.28
4631,20260313,171,5100,10,2,1,3,791.87,792.96
8226,20260308,176,5597,22,1,2,4,1825.94,1802.5
14041,20260201,174,5879,21,1,2,6,2512.94,984.68
10307,20260319,113,5193,20,1,3,3,2587.7,3663.55
10729,20260219,115,6036,1,1,1,5,2047.48,2082.93
10735,20260225,197,6202,9,2,1,5,1797.4,2324.23
5577,20260428,162,5259,11,2,1,3,1321.48,2603.27
11258,20260208,145,5636,7,2,2,4,1557.24,4802.83
6128,20260208,149,6418,15,1,2,1,838.72,1474.48
2754,20260326,117,5600,2,2,1,4,2354.38,3749.96
20,20260220,170,5074,20,1,1,6,2042.56,1793.21
9675,20260317,148,5660,24,2,2,1,796.53,663.89
13918,20260330,130,5935,3,2,1,6,1599.53,1501.83
8680,20260312,183,6054,14,1,2,2,1886.6,1372.35
13867,20260207,154,5410,4,1,1,3,884.84,4273.88
2361,20260221,171,5949,12,1,3,2,2240.64,2318.11
6144,20260224,161,6262,9,1,2,6,456.33,1914.95
7912,20260423,158,5512,8,2,3,1,560.26,2400.06
11980,20260210,107,5859,19,2,2,1,1377.51,1407.25
14999,20260331,103,5008,6,2,1,2,1088.32,3886.16
1804,20260204,110,5407,3,1,3,5,2595.27,3484.36
8288,20260208,120,5006,17,2,3,6,1423.71,1623.82
908,20260208,133,5617,3,1,2,2,2462.6,1221.02
9239,20260331,137,5341,22,2,1,5,2713.44,3545.03
12792,20260212,130,5810,8,1,3,4,1467.37,1312.6
10550,20260220,150,5300,5,2,3,3,1438.56,1326.35
11299,20260321,187,6398,3,1,1,3,2101.94,1504.54
2086,20260216,162,5558,11,2,2,6,2779.15,730.79
11645,20260307,144,5812,10,1,1,5,425.93,2798.49
9268,20260429,112,5617,15,2,3,5,1720.2,4324.82
2216,20260328,149,6495,2,1,3,4,527.29,1435.62
1576,20260318,105,5869,16,1,3,5,1569.26,3870.47
9318,20260320,166,5481,23,1,3,1,2511.37,986.57
11290,20260312,184,5492,23,1,1,6,2405.45,4548.08
10304,20260316,123,6488,15,1,3,5,832.53,2284.01
8410,20260312,171,5219,8,1,1,3,1101.53,2494.57
5533,20260315,152,5963,17,1,2,3,758.73,4254.02
1248,20260419,190,6496,17,1,1,5,1909.38,1169.27
2520,20260501,173,5431,6,1,3,5,1736.91,1454.41
7299,20260209,114,5042,1,1,3,5,2707.22,2156.69
7582,20260222,163,5712,14,2,2,4,1815.45,4145.06
5624,20260316,167,5450,12,2,3,3,2416.96,3538.98
3289,20260321,191,5327,8,2,3,2,512.16,1572.34
3323,20260424,142,5730,11,2,3,5,1375.24,1750.02
13579,20260420,187,5811,4,1,3,4,573.08,741.37
11283,20260305,142,6447,16,1,3,2,2657.18,528.64
12850,20260411,141,5748,24,1,2,6,720.52,1758.69
9863,20260325,124,5972,11,2,1,3,1656.12,4831.43
6833,20260424,143,5514,23,1,3,6,1121.3,1825.61
5091,20260323,144,5214,18,1,2,6,722.4,1888.09
9188,20260208,117,5146,14,2,2,1,1120.1,2451.39
12388,20260330,130,5460,16,2,3,6,2326.13,1345.97
11387,20260319,184,5816,23,1,2,2,1250.89,3757.53
609,20260410,172,5851,24,1,3,5,1259.11,2564.24
6349,20260321,134,5663,2,1,2,6,1433.45,1837.07
13982,20260304,133,6231,6,1,2,1,1003.86,990.45
12472,20260324,195,5965,1,2,3,3,2684.05,1825.5
12826,20260318,154,5344,18,1,2,4,2154.78,4273.46
3479,20260331,186,5197,16,1,1,5,1317.18,859.27
12513,20260203,162,5849,3,1,1,3,2483.85,1197.37
219,20260311,148,5124,20,2,3,4,437.76,2894.96
5490,20260501,137,6368,16,2,3,1,1916.05,2448.98
10634,20260214,172,5601,6,2,2,4,565.07,4619.71
10977,20260428,157,5915,11,2,2,6,2268.55,3302.69
8371,20260201,200,5062,8,1,3,3,2175.15,4546.3
13277,20260319,183,5581,2,1,3,6,1041.08,4915.52
328,20260330,146,5426,15,2,2,3,2445.96,906.89
11455,20260225,106,6194,4,1,2,2,1907.17,3954.77
12348,20260218,199,5093,22,1,2,5,2645.49,2911.44
7637,20260418,125,6469,13,1,1,1,2503.33,4337.4
3949,20260420,142,6480,21,1,3,2,2466.15,3531.1
5636,20260328,174,6305,2,2,2,6,1567.25,3851.1
8673,20260305,115,5948,9,1,1,3,1927.97,1419.34
2158,20260429,9999,6181,6,1,3,2,717.88,680.93
6293,20260424,126,6240,20,2,2,1,488.65,2229.51
8512,20260324,105,5186,20,2,2,1,414.12,4759.32
14555,20260406,173,5076,6,1,2,5,2535.33,1223.91
12754,20260405,188,5928,1,2,2,3,1483.61,3365.04
5951,20260211,148,6415,22,2,2,4,2314.15,1762.74
1770,20260401,170,5259,4,1,2,1,688.67,3707.13
12318,20260419,119,6218,14,2,2,3,722.29,3192.84
9662,20260304,182,5617,3,2,2,4,2389.82,4506.25
3964,20260204,185,5147,22,2,3,5,1561.02,1278.27
13204,20260405,105,5576,11,2,3,5,1058.98,1033.6
9020,20260220,118,5083,14,2,2,3,2728.39,4462.55
2272,20260222,173,6250,14,2,1,5,2331.0,4028.34
5764,20260204,142,6083,15,1,1,3,1562.63,1813.82
6890,20260322,132,6134,7,1,2,3,787.25,1950.77
13121,20260412,142,6378,2,1,3,2,662.23,1106.22
9680,20260322,175,6327,23,2,3,2,1061.58,4216.86
9213,20260305,199,6330,10,1,2,2,620.16,3761.48
3711,20260221,140,5688,2,2,3,5,2371.61,2929.34
4541,20260313,175,5461,6,1,2,6,484.3,4837.56
5810,20260322,155,5900,10,2,3,3,2587.65,4070.72
1124,20260316,128,5217,12,2,1,1,1365.13,1923.08
12581,20260412,122,5642,9,2,3,3,1313.39,2982.79
1324,20260405,173,6000,2,2,2,4,1381.68,3288.58
8890,20260411,141,5727,14,1,1,4,1378.31,4317.68
13606,20260216,102,5237,16,1,3,6,2788.22,2400.95
12358,20260228,197,5230,17,1,1,1,1710.49,1048.8
6148,20260228,155,6330,17,2,1,5,1389.47,2438.28
7904,20260415,174,5175,10,1,1,4,2729.25,3389.66
10890,20260501,148,6475,12,2,1,2,826.57,1154.67
3121,20260402,106,5039,23,1,3,1,519.77,3921.16
189,20260209,117,6052,14,2,3,1,1741.11,3527.45
14922,20260413,150,6293,16,1,1,1,497.37,3268.2
7498,20260228,167,5524,20,2,1,6,872.73,1438.75
14360,20260322,9999,6184,3,2,2,1,1745.91,4169.44
5475,20260416,199,6460,6,1,1,5,2208.8,504.39
6649,20260420,135,6313,15,2,3,6,593.2,564.62
4203,20260404,162,6393,1,1,3,2,1264.46,4580.92
4234,20260204,123,5780,20,1,2,5,1024.09,4305.72
12205,20260327,182,5015,4,1,3,4,1958.39,3062.01
13436,20260226,161,6361,4,1,3,1,2548.63,3000.14
3215,20260406,163,5874,14,1,3,3,1740.88,3291.99
8185,20260426,172,6072,7,1,2,5,2000.67,804.29
2677,20260408,112,6039,12,1,2,4,619.93,720.3
10491,20260323,170,6388,2,1,2,4,1970.47,2099.73
4041,20260422,188,5051,7,1,3,5,1018.77,3583.77
13030,20260411,184,5968,13,1,1,4,794.47,2940.03
6897,20260329,151,5965,20,1,2,5,1440.59,2387.11
10753,20260315,131,6158,16,1,3,1,1398.97,1523.7
2326,20260417,124,6073,13,2,3,4,870.66,2088.59
374,20260214,181,5303,20,2,2,6,2594.02,801.55
4830,20260401,162,6335,14,2,3,3,2657.53,1687.85
2316,20260407,159,5074,23,2,1,3,2616.76,1558.76
3356,20260226,9999,5116,2,2,2,3,2495.01,3715.1
9319,20260321,197,5388,13,1,2,1,1617.04,1359.16
2502,20260413,127,5498,22,2,3,6,2028.44,1248.61
10156,20260417,168,5121,11,1,3,6,2395.03,3136.27
12983,20260223,154,6339,19,2,2,3,1780.71,892.68
7804,20260405,152,6494,6,2,2,6,1354.81,810.32
3257,20260217,107,5806,8,1,2,4,972.89,4231.56
11218,20260330,152,5596,10,1,1,4,490.21,2701.25
7361,20260412,159,5696,8,2,1,3,661.07,4327.39
8564,20260214,124,5994,21,2,3,6,2442.82,3279.47
2770,20260411,134,6211,21,2,1,2,2176.09,506.78
4831,20260402,154,5460,6,2,1,3,1386.61,1649.12
3166,20260216,127,5478,15,1,2,6,2594.61,527.34
5345,20260307,148,5421,8,1,3,5,2155.8,1108.82
5404,20260204,108,5935,3,1,3,4,1191.43,1778.17
7786,20260318,174,6448,10,1,3,4,1894.68,2108.82
6988,20260330,178,5420,13,2,2,1,1087.82,2924.3
3858,20260419,186,5028,2,2,2,1,2453.12,3067.79
14495,20260205,106,5047,10,1,3,3,2102.43,2837.23
5660,20260421,186,5853,20,1,2,2,1167.37,1948.15
4047,20260428,116,5267,18,2,1,2,1985.65,646.17
1088,20260208,136,5391,23,1,3,6,1703.5,1675.11
9744,20260224,189,5366,21,2,1,4,2664.96,4150.36
4217,20260418,170,5810,13,1,2,3,702.74,4251.88
9567,20260227,196,5500,23,1,3,5,963.76,4299.18
13077,20260227,112,5434,23,1,1,2,2119.01,1161.01
7727,20260418,119,6447,17,2,3,3,2229.25,1001.64
14223,20260203,177,6492,6,2,3,3,1850.5,3616.61
4004,20260316,194,6174,1,2,3,6,1559.6,987.83
1548,20260218,163,6291,13,2,3,4,1109.0,1485.19
5082,20260314,190,5663,19,2,1,2,962.99,839.24
6492,20260212,112,6335,6,2,2,6,2691.64,3067.78
7634,20260415,165,5067,3,1,3,3,2227.73,951.88
1226,20260328,137,6135,16,1,2,6,1620.84,3788.59
1359,20260209,102,6288,19,1,1,5,2098.18,4642.67
3209,20260331,119,6264,24,1,2,6,1964.95,1520.73
1721,20260211,149,5668,18,1,1,5,1607.06,4353.82
8301,20260221,115,6024,13,2,3,1,922.01,810.13
11008,20260228,173,6302,22,2,1,1,1319.33,4387.2
10708,20260429,200,5961,24,1,2,1,426.56,1858.9
9606,20260407,168,5295,17,1,2,5,2390.95,2601.08
9249,20260410,166,5699,3,2,1,2,2205.71,3813.86
4991,20260313,138,5227,7,1,1,3,1279.33,4820.19
10857,20260329,152,5497,9,2,1,4,799.17,1715.55
8355,20260416,170,6365,16,1,3,4,574.79,4267.97
386,20260226,108,5511,2,2,1,3,2091.12,1732.9
14952,20260212,173,6386,17,1,1,1,2022.83,1176.83
5693,20260223,162,5020,2,1,3,2,920.54,3629.36
9823,20260213,147,5637,16,2,3,6,2490.77,538.42
8461,20260201,185,5249,4,2,2,2,1337.14,1901.77
2022,20260314,144,6092,17,1,2,6,1043.71,1720.63
10363,20260213,152,6253,17,2,2,2,784.5,1563.93
312,20260314,173,5342,12,1,2,1,2546.24,3533.54
5901,20260323,166,6092,24,1,2,5,2317.74,900.63
8884,20260405,122,6364,7,2,3,1,1379.19,714.53
11000,20260220,107,5854,22,2,1,6,1471.67,2442.45
11251,20260201,137,5121,3,2,1,3,1753.06,1381.44
13538,20260310,172,5837,10,1,3,3,1998.95,1548.74
10135,20260327,108,5911,7,2,2,2,523.98,4846.82
13523,20260223,113,6169,5,1,2,4,970.99,3455.83
7525,20260327,173,5449,19,1,1,3,1014.73,2101.65
3847,20260408,179,6136,20,2,2,3,2280.54,4847.85
11913,20260305,127,5382,6,1,3,3,2197.15,4006.52
931,20260303,167,5642,14,1,2,6,2786.96,3936.54
8002,20260423,113,5820,7,2,1,5,1571.7,1453.7
7146,20260308,162,5284,17,2,3,2,1875.68,1560.0
10570,20260312,115,6086,24,2,1,4,877.64,2652.38
2821,20260303,102,5911,24,2,1,5,2467.97,601.14
2232,20260413,138,5490,7,1,1,3,866.39,-2867.96
14527,20260309,103,6361,17,1,2,3,1686.11,2115.24
13621,20260303,102,6039,22,2,3,1,1031.45,1130.11
11298,20260320,171,5437,21,1,2,4,1521.5,639.8
151,20260402,125,5743,18,2,1,4,1610.21,3939.82
11671,20260402,163,5786,5,1,2,6,1282.18,3218.46
13421,20260211,182,5937,16,2,1,3,524.1,857.18
8115,20260215,140,6199,11,2,2,5,2345.83,3695.3
9913,20260213,194,5274,23,2,1,1,1810.51,798.0
1351,20260201,161,5255,12,2,2,6,2089.2,3835.19
14272,20260324,161,5742,11,1,3,2,1462.41,4713.94
3106,20260318,195,5016,10,2,2,1,1435.41,3353.21
3222,20260413,164,5403,21,1,1,4,2777.39,2073.25
1954,20260405,126,6245,9,2,1,3,2555.03,2266.85
5220,20260501,118,6322,7,2,2,5,2726.66,1614.66
354,20260425,179,5453,21,1,2,2,1194.8,850.13
2681,20260412,187,6148,21,1,3,1,2712.78,2718.48
12190,20260312,188,6210,21,1,2,6,2229.25,689.95
13164,20260224,106,5362,10,1,3,4,1151.85,4965.74
6181,20260402,187,5719,13,2,1,6,753.73,3967.62
8099,20260430,190,5685,11,2,2,6,610.27,1102.3
1715,20260205,121,6250,22,1,2,5,2754.77,3440.71
14039,20260430,182,5607,16,1,1,6,502.93,2553.35
10444,20260204,102,5204,21,2,2,6,2494.08,2419.36
9921,20260221,133,5242,8,1,3,1,1362.01,2270.11
13445,20260307,158,5307,2,1,1,3,1473.13,2252.43
7088,20260409,150,5168,14,1,2,1,1164.92,1584.53
12630,20260302,189,6495,19,2,1,2,2549.06,2847.47
14811,20260323,172,5429,22,2,1,2,2686.29,2654.07
10288,20260228,158,6140,1,1,3,3,1380.53,668.51
15,20260215,200,5842,2,2,3,4,2092.55,4151.34
13468,20260330,117,6162,11,2,2,1,2217.63,2515.38
11875,20260426,125,5086,17,2,1,6,2195.55,4385.5
12389,20260331,111,5546,7,1,2,5,2189.07,2169.06
534,20260425,191,5141,3,2,3,5,2596.02,2066.43
7529,20260331,107,5489,18,1,2,4,1801.12,3142.66
2454,20260224,134,6253,14,1,2,4,1628.08,1182.6
3208,20260330,109,5594,10,1,3,6,2076.15,4684.76
8048,20260310,127,5477,13,2,2,3,1716.92,1753.69
4334,20260214,171,6330,7,1,3,2,1811.6,3358.37
6460,20260411,149,5997,20,2,3,6,2063.68,1407.77
3680,20260421,109,5575,13,2,3,5,1990.38,2384.75
1744,20260306,127,5780,19,1,1,2,1616.09,3102.37
4672,20260423,161,5642,7,1,3,2,2120.28,2255.12
8296,20260216,174,5650,18,1,2,3,2275.87,2612.36
3367,20260309,104,6329,16,1,2,4,2116.64,4324.14
5364,20260326,196,5263,17,1,1,6,1143.01,845.23
4951,20260201,184,6300,22,2,3,6,2583.83,2419.73
13071,20260221,173,6217,1,1,3,6,1819.34,1655.31
9555,20260215,165,6447,20,2,1,4,1992.4,658.06
569,20260301,168,5350,1,1,3,3,2464.89,1963.41
10541,20260211,124,6098,10,1,3,6,1906.61,3934.47
32,20260304,117,5185,10,2,3,4,821.54,1094.72
12468,20260320,173,5009,20,1,2,6,1516.14,608.44
122,20260304,110,6375,21,2,2,5,2322.63,3557.35
2817,20260227,123,6384,1,1,3,4,1304.49,3631.69
12426,20260206,112,6463,17,1,3,6,2131.31,3746.7
1471,20260303,133,5800,23,2,1,2,2723.48,836.5
14172,20260314,141,5625,21,1,1,2,625.79,4115.79
6211,20260201,113,5636,21,2,2,6,1860.9,4141.46
13667,20260418,154,5045,14,1,3,3,1944.04,1739.29
12059,20260430,101,5439,7,2,2,3,1162.63,1060.48
12515,20260205,135,5447,11,1,2,5,666.31,4280.27
928,20260228,165,6010,11,2,1,1,1161.56,2886.91
361,20260201,121,6500,3,1,2,5,2764.66,4519.52
14002,20260324,191,5272,9,1,2,6,1339.42,2981.81
14608,20260228,151,6199,14,2,1,5,475.72,755.07
10552,20260222,117,5470,11,2,1,4,717.03,1762.48
733,20260213,194,5679,14,2,2,3,802.02,3627.73
2814,20260224,169,6071,4,2,1,1,1890.81,2601.9
2985,20260215,142,5460,24,2,2,4,2140.97,4867.9
9245,20260406,140,5758,5,1,2,2,2724.24,2018.78
80,20260421,198,6343,3,1,3,4,1513.49,3036.81
3821,20260313,128,5563,10,2,3,4,1639.23,2451.37
2335,20260426,187,6050,19,1,1,4,1837.6,1241.67
411,20260323,129,6421,12,2,1,1,1320.52,3149.02
8122,20260222,159,5536,19,1,1,4,481.75,2791.77
4266,20260308,155,6254,13,2,3,6,1133.32,1619.28
12015,20260317,176,6054,2,2,3,4,704.55,898.39
3523,20260213,154,6360,18,1,2,5,2557.4,763.64
5889,20260311,130,5029,9,1,3,6,1174.51,4364.0
