SaleID,DateKey,ProductKey,CustomerKey,EmployeeKey,BranchKey,ChannelKey,Quantity,UnitPrice,TotalAmount
2589,20260410,146,5709,8,2,3,5,1217.12,705.67
2590,20260411,150,5145,2,1,2,4,1766.55,3099.24
2591,20260412,183,5040,13,2,3,1,576.85,2240.86
2592,20260413,157,5978,9,1,3,2,2790.68,2754.29
2593,20260414,9999,6394,5,1,3,2,1768.66,1800.39
2594,20260415,175,6432,12,1,1,1,1342.31,2563.14
2595,20260416,198,5322,11,2,1,2,785.63,2065.72
2596,20260417,102,5150,16,1,2,3,1012.25,4544.8
2597,20260418,124,5586,4,2,3,3,841.05,775.17
2598,20260419,124,6355,19,1,1,2,1138.52,4352.05
2599,20260420,109,5032,24,1,3,1,1943.56,4515.56
2600,20260421,187,5096,12,1,1,6,2234.33,2934.56
2601,20260422,153,6046,9,1,1,2,2527.36,1024.92
2602,20260423,150,5805,15,1,1,5,2626.04,1767.15
2603,20260424,187,5686,15,2,3,5,2295.89,2943.64
2604,20260425,142,6159,6,1,1,5,2168.67,3969.8
2605,20260426,140,5344,13,1,1,2,1405.79,4118.48
2606,20260427,123,5018,23,1,2,3,1248.94,1339.42
2607,20260428,133,5947,15,1,3,5,702.6,4582.99
2608,20260429,115,5187,12,1,1,6,2204.64,527.54
2609,20260430,125,5884,23,1,1,6,2308.63,3765.01
2610,20260501,122,5139,12,1,3,5,2583.67,3752.55
2611,20260201,188,5750,19,1,2,1,2254.73,2764.1
2612,20260202,128,6097,12,2,3,5,595.73,3148.44
2613,20260203,141,6166,24,2,3,4,801.95,3608.29
2614,20260204,149,6139,17,1,3,1,2200.99,3979.07
2615,20260205,131,5981,18,1,1,5,2749.81,3238.95
2616,20260206,120,6042,19,2,1,5,1062.67,4826.5
2617,20260207,140,5110,22,1,3,2,803.49,3892.97
2618,20260208,121,5003,2,1,3,2,1876.1,2914.95
2619,20260209,181,5469,5,1,1,3,612.83,1754.35
2620,20260210,136,6342,7,1,3,5,2194.65,797.18
2621,20260211,147,6183,20,1,3,1,2015.5,3810.74
2622,20260212,195,5027,5,1,3,2,2748.82,1746.49
2623,20260213,192,6426,5,1,1,2,2120.65,2741.12
2624,20260214,117,6425,4,1,2,6,865.51,4543.3
2625,20260215,198,5268,17,1,2,3,2527.21,2332.21
2626,20260216,151,5404,1,1,2,6,2303.31,1538.64
2627,20260217,157,5936,15,2,2,5,630.29,2917.71
2628,20260218,117,5146,22,1,3,2,2777.6,903.46
2629,20260219,188,6405,24,1,2,3,1307.49,3236.53
2630,20260220,121,6193,24,1,1,1,1032.81,4289.66
2631,20260221,195,6109,9,1,3,4,1340.52,1178.76
2632,20260222,111,5416,4,2,2,1,1602.61,2151.02
2633,20260223,172,5755,14,2,2,1,1319.6,3651.92
2634,20260224,120,5173,19,2,2,3,545.07,3115.46
2635,20260225,200,5522,10,1,2,4,1339.64,1383.56
2636,20260226,140,6239,7,1,3,4,1225.1,1860.35
2637,20260227,178,5772,6,2,1,2,2431.62,2234.03
2638,20260228,156,5241,3,2,1,3,919.46,2349.21
2639,20260301,118,5704,21,2,2,6,763.13,3556.3
2640,20260302,166,6304,2,2,3,6,1882.48,3829.57
2641,20260303,153,5303,21,1,3,3,2577.86,3700.47
2642,20260304,185,6231,19,2,2,2,882.43,2024.76
2643,20260305,131,5275,24,2,2,2,2533.51,3500.2
2644,20260306,147,6089,8,1,1,3,2678.16,4772.14
2645,20260307,105,6413,8,1,1,6,2402.69,4317.53
2646,20260308,168,6023,13,1,2,6,1040.98,4386.05
2647,20260309,200,6491,13,2,2,3,2310.56,2306.19
2648,20260310,192,6476,9,2,1,3,2720.93,2464.64
2649,20260311,173,5968,9,2,2,6,1827.15,2762.55
2650,20260312,9999,5883,7,2,1,1,825.0,1784.98
2651,20260313,103,6097,23,1,3,3,2620.7,4715.81
2652,20260314,140,6041,3,2,1,4,1830.27,1953.93
2653,20260315,148,6180,13,2,2,4,836.14,4340.52
2654,20260316,131,5028,15,2,1,2,1283.06,3728.32
2655,20260317,9999,5545,6,2,1,3,526.33,3504.64
2656,20260318,134,6333,18,1,1,2,2658.3,4174.6
2657,20260319,139,5649,10,1,3,1,1486.73,2356.92
2658,20260320,185,5938,8,1,3,1,471.97,3405.27
2659,20260321,194,5250,16,2,1,2,2636.61,857.3
2660,20260322,194,6125,15,1,3,3,1164.01,1441.02
2661,20260323,185,5573,24,1,2,5,2314.03,1668.93
2662,20260324,188,6333,22,2,1,1,1593.33,3392.67
2663,20260325,121,6328,22,1,3,5,1386.21,2036.47
2664,20260326,195,5303,8,2,2,4,716.94,2434.89
2665,20260327,188,5664,14,1,1,4,408.17,1753.96
2666,20260328,108,6323,2,2,1,4,2637.83,782.97
2667,20260329,148,5667,21,1,1,1,2609.86,2677.3
2668,20260330,188,5365,24,1,1,3,847.14,2584.02
2669,20260331,125,5246,14,1,3,3,944.1,3081.49
2670,20260401,116,5446,13,1,2,2,2580.24,1393.07
2671,20260402,126,5775,20,2,2,6,770.02,3990.04
2672,20260403,123,6477,1,1,3,6,1914.8,2680.88
2673,20260404,132,5705,5,2,3,3,2385.39,4369.13
2674,20260405,188,5437,8,1,1,2,1935.85,3968.86
2675,20260406,157,5465,23,1,3,5,1859.02,506.41
2676,20260407,147,5971,23,1,2,2,710.09,2404.52
2677,20260408,112,6039,12,1,2,4,619.93,720.3
2678,20260409,159,5094,17,1,2,5,1594.8,4818.24
2679,20260410,198,6036,6,1,2,1,636.81,2711.26
2680,20260411,120,5812,4,2,3,5,933.43,4832.36
2681,20260412,187,6148,21,1,3,1,2712.78,2718.48
2682,20260413,181,5891,23,2,3,3,2270.44,2653.14
2683,20260414,142,5907,9,1,1,2,2751.23,4838.78
2684,20260415,189,5313,5,1,3,5,440.53,977.59
2685,20260416,178,5599,9,1,2,5,2776.93,4361.29
2686,20260417,173,5316,23,1,1,6,2700.05,2322.62
2687,20260418,149,5375,20,2,1,3,1974.62,4550.98
2688,20260419,132,6302,24,2,1,1,2452.2,1016.33
2689,20260420,108,5557,13,2,2,1,2386.42,528.41
2690,20260421,186,5646,8,2,1,6,1748.04,1168.24
2691,20260422,185,5147,8,2,1,4,1986.64,2789.23
2692,20260423,137,6360,13,1,3,6,1536.46,2144.19
2693,20260424,109,5643,24,2,2,1,1267.68,1631.42
2694,20260425,110,5357,21,1,2,1,1427.49,3741.71
2695,20260426,110,5159,19,2,2,4,1051.89,3063.09
2696,20260427,186,5188,19,2,3,2,1818.24,2528.87
2697,20260428,9999,5733,6,1,2,1,2346.89,581.72
2698,20260429,122,5891,6,1,1,5,2480.51,2732.59
2699,20260430,118,6493,22,1,1,3,575.9,1408.03
2700,20260501,132,6468,14,2,2,5,1759.67,2542.56
2701,20260201,105,6160,17,2,1,1,795.94,2707.47
2702,20260202,162,5474,3,1,1,4,1964.88,3537.28
2703,20260203,104,5943,11,2,3,5,1408.86,1567.54
2704,20260204,182,5426,21,2,1,1,1846.28,3334.84
2705,20260205,149,5674,10,1,1,5,2013.07,4035.37
2706,20260206,182,5686,6,1,1,2,509.63,1044.73
2707,20260207,109,5721,1,2,2,4,1053.49,1772.55
2708,20260208,182,5935,10,2,1,6,519.86,1131.26
2709,20260209,172,5951,13,2,2,5,1996.92,2458.66
2710,20260210,152,5610,19,2,3,4,2616.06,4481.66
2711,20260211,112,5860,7,2,2,4,2057.5,651.99
2712,20260212,143,5068,1,2,1,3,1155.36,1492.66
2713,20260213,126,5078,19,2,2,5,1423.9,1339.12
2714,20260214,160,5904,3,1,3,5,1960.18,1118.09
2715,20260215,190,5779,8,2,1,1,2067.33,3171.04
2716,20260216,193,5017,6,2,2,1,787.63,1224.96
2717,20260217,153,6382,7,2,2,2,2769.88,4339.96
2718,20260218,179,5594,17,2,3,4,1236.83,1767.62
2719,20260219,185,5891,8,2,2,3,2499.18,4739.43
2720,20260220,138,5454,10,2,1,3,1868.77,2279.85
2721,20260221,178,6207,8,1,3,3,1061.89,2529.01
2722,20260222,129,6178,9,2,2,1,1661.98,3542.1
2723,20260223,185,6433,18,1,1,2,514.59,1976.85
2724,20260224,154,5263,20,2,3,2,2771.99,3510.54
2725,20260225,169,6316,17,2,1,2,778.46,4853.02
2726,20260226,198,6170,15,1,1,6,816.01,4371.9
2727,20260227,198,5089,16,2,2,5,1234.59,1791.79
2728,20260228,191,5846,12,2,2,5,716.59,3999.86
2729,20260301,105,5501,1,1,2,3,1760.04,4317.15
2730,20260302,149,5132,5,1,3,1,2375.11,1136.46
2731,20260303,195,5729,4,1,1,2,2161.21,2576.62
2732,20260304,151,5730,17,2,1,3,1797.64,3326.02
2733,20260305,161,5005,18,2,1,5,1862.76,4749.72
2734,20260306,134,6446,12,2,1,3,2069.83,2284.47
2735,20260307,129,5174,3,1,3,5,1290.37,4482.58
2736,20260308,138,5376,7,2,1,6,2178.07,650.68
2737,20260309,132,5400,10,2,2,2,1036.3,1435.61
2738,20260310,114,5039,10,1,3,4,2114.09,2370.58
2739,20260311,195,6420,22,2,3,1,478.41,4061.61
2740,20260312,184,5643,23,1,3,3,1315.43,3121.55
2741,20260313,107,5314,21,1,3,6,2733.47,2471.69
2742,20260314,137,5132,15,2,1,1,1125.04,4286.63
2743,20260315,108,5318,8,2,1,2,788.77,3015.88
2744,20260316,136,5865,13,2,1,4,2203.86,3784.25
2745,20260317,197,5327,7,1,1,5,2785.64,3306.24
2746,20260318,130,5020,5,1,1,3,1363.05,4961.78
2747,20260319,128,5419,1,1,1,2,873.44,2337.31
2748,20260320,157,5139,24,1,3,4,2279.95,2143.4
2749,20260321,102,5897,14,1,2,5,1863.91,3879.07
2750,20260322,141,5511,24,1,1,3,1940.21,1447.74
2751,20260323,111,5355,8,2,2,2,963.97,1475.53
2752,20260324,192,5270,2,1,3,3,1500.29,4759.47
2753,20260325,175,5034,3,2,3,2,2698.27,3478.63
2754,20260326,117,5600,2,2,1,4,2354.38,3749.96
2755,20260327,134,6353,18,2,3,1,2396.07,2643.29
2756,20260328,182,6416,16,2,2,4,654.09,4039.97
2757,20260329,177,5375,9,1,2,3,1935.57,1523.26
2758,20260330,157,5316,22,2,3,2,1214.75,4424.94
2759,20260331,109,5369,5,2,3,1,2326.39,3132.2
2760,20260401,189,5703,13,2,3,3,2110.27,4616.86
2761,20260402,193,5302,8,2,1,6,850.3,3080.32
2762,20260403,110,5382,4,1,1,1,2750.38,1036.52
2763,20260404,159,6052,2,1,3,3,2758.05,2987.6
2764,20260405,196,6258,2,1,2,1,2471.09,2681.29
2765,20260406,189,5074,21,1,3,2,1246.05,3144.91
2766,20260407,180,6265,9,2,1,5,1164.01,4485.87
2767,20260408,198,5225,16,1,1,2,741.05,2715.03
2768,20260409,150,5522,8,1,3,4,836.29,596.59
2769,20260410,138,5307,5,1,2,2,1304.52,1942.26
2770,20260411,134,6211,21,2,1,2,2176.09,506.78
2771,20260412,170,5401,7,2,2,3,1462.76,4571.8
2772,20260413,103,5625,17,2,3,5,1792.27,1987.67
2773,20260414,135,5952,1,1,1,3,1873.24,2198.85
2774,20260415,165,6402,12,1,3,3,854.72,3568.42
2775,20260416,164,5528,20,1,2,4,1923.19,1441.41
2776,20260417,177,5649,14,1,2,2,1485.64,2741.04
2777,20260418,141,5350,6,2,3,2,442.09,862.49
2778,20260419,152,5716,18,1,1,5,721.17,3443.54
2779,20260420,174,6486,6,1,3,3,680.86,1951.61
2780,20260421,199,5841,7,1,1,5,1162.59,3908.53
2781,20260422,190,6192,13,1,2,2,1511.85,3740.91
2782,20260423,120,6323,14,1,3,6,1111.98,3937.76
2783,20260424,124,5088,14,2,1,3,1991.79,3305.76
2784,20260425,104,6324,22,2,1,2,891.43,981.36
2785,20260426,184,6103,2,1,2,5,1682.64,4329.46
2786,20260427,191,5322,3,1,1,2,626.47,4229.76
2787,20260428,110,5763,24,2,3,6,2588.07,1006.94
2788,20260429,148,6103,5,2,3,4,1685.89,4961.45
2789,20260430,139,5018,4,1,3,3,1029.15,2917.55
2790,20260501,150,5634,10,1,3,1,502.19,2247.2
2791,20260201,173,6030,16,2,3,5,1553.06,4243.59
2792,20260202,167,5671,24,2,3,4,1076.25,4415.97
2793,20260203,196,5637,24,1,3,4,2138.13,1479.7
2794,20260204,185,5370,4,1,3,4,2340.79,1305.71
2795,20260205,125,5375,1,2,3,1,509.13,1233.93
2796,20260206,133,6090,7,1,2,6,1565.43,2799.86
2797,20260207,173,6434,4,1,2,5,1471.63,4214.22
2798,20260208,153,6205,20,2,3,6,1664.43,3432.59
2799,20260209,166,6431,7,1,3,5,447.77,1487.03
2800,20260210,156,5865,14,1,3,6,2188.3,3678.04
2801,20260211,108,5012,12,1,3,2,1694.18,1370.26
2802,20260212,151,5387,4,1,2,6,511.39,4143.26
2803,20260213,135,5501,17,1,3,6,404.59,2098.75
2804,20260214,189,5332,14,1,3,5,2241.54,781.01
2805,20260215,158,5816,18,2,1,4,2215.09,4701.03
2806,20260216,130,5364,18,1,3,5,2543.1,3529.29
2807,20260217,127,5440,16,2,3,1,1613.58,3357.5
2808,20260218,181,6111,13,1,2,4,651.41,2453.24
2809,20260219,140,5223,1,1,1,2,1993.18,4059.96
2810,20260220,126,5463,23,1,1,6,1697.35,2786.46
2811,20260221,129,5716,6,2,3,5,2147.97,784.85
2812,20260222,162,5667,23,1,2,4,1583.22,-927.37
2813,20260223,106,5866,21,2,3,2,415.06,4544.84
2814,20260224,169,6071,4,2,1,1,1890.81,2601.9
2815,20260225,157,5840,4,2,3,6,665.61,4864.72
2816,20260226,154,6187,18,1,3,6,1117.38,3473.34
2817,20260227,123,6384,1,1,3,4,1304.49,3631.69
2818,20260228,152,6094,13,1,3,3,1779.39,923.9
2819,20260301,142,5918,7,2,3,5,1823.62,4509.99
2820,20260302,121,5704,11,1,3,3,2010.79,3327.24
2821,20260303,102,5911,24,2,1,5,2467.97,601.14
2822,20260304,135,6285,16,1,3,4,1415.32,4948.08
2823,20260305,139,5129,15,2,2,1,1749.85,2989.61
2824,20260306,177,5937,10,2,2,5,1244.66,3280.13
2825,20260307,174,5583,13,2,1,5,864.5,3237.18
2826,20260308,165,5620,4,2,2,2,1093.54,2562.51
2827,20260309,181,5704,7,2,3,5,1687.44,2899.48
2828,20260310,149,5600,19,1,2,3,1158.49,4065.51
2829,20260311,122,6358,21,2,1,3,2715.65,1032.2
2830,20260312,105,5336,13,1,2,1,1352.1,1804.45
2831,20260313,178,5126,1,1,2,5,2400.55,2113.56
2832,20260314,114,5454,1,1,3,1,1191.71,1873.05
2833,20260315,170,6129,8,2,2,6,2787.62,2989.99
2834,20260316,154,5485,1,1,2,3,2596.48,712.59
2835,20260317,128,5095,22,2,3,4,2223.45,2314.84
2836,20260318,176,6222,12,1,1,3,1329.77,936.91
2837,20260319,134,6158,7,2,3,6,2427.21,4957.37
2838,20260320,156,5920,19,1,3,4,2593.55,4605.2
2839,20260321,184,5243,17,2,1,4,2507.65,4116.41
2840,20260322,104,5232,21,1,2,3,2532.53,1052.94
2841,20260323,130,5556,10,2,2,2,1843.49,4721.64
2842,20260324,151,5992,9,2,2,5,2565.73,2303.91
2843,20260325,148,5338,10,1,2,2,2289.75,1067.21
2844,20260326,142,5705,20,2,2,2,1157.02,2414.62
2845,20260327,123,5378,6,1,3,1,1196.28,1469.55
2846,20260328,182,6327,22,2,2,1,1020.69,1882.86
2847,20260329,150,5622,18,2,3,3,1293.68,1502.77
2848,20260330,156,5669,6,1,1,5,940.54,527.48
2849,20260331,111,5281,10,2,3,3,923.59,1248.01
2850,20260401,177,5116,1,1,2,2,1980.19,4759.27
2851,20260402,109,6469,16,1,3,2,1919.94,2584.91
2852,20260403,121,5872,9,1,3,3,1733.64,3705.64
2853,20260404,142,6135,11,1,1,5,2004.62,1266.4
2854,20260405,145,5287,23,2,1,4,677.57,2760.61
2855,20260406,163,5755,20,1,2,1,531.37,4623.07
2856,20260407,168,6305,2,2,2,5,622.59,2517.07
2857,20260408,140,5552,16,1,2,6,915.58,3975.7
2858,20260409,139,5898,17,2,1,4,685.8,3112.61
2859,20260410,190,6170,15,1,2,3,2433.77,3213.66
2860,20260411,105,5683,8,2,3,5,472.68,1378.56
2861,20260412,168,5446,14,1,1,6,882.49,4214.74
2862,20260413,167,6231,6,2,1,5,1538.64,2907.27
2863,20260414,123,6141,3,2,1,4,1703.93,-1383.35
2864,20260415,137,6137,14,1,2,6,550.23,1316.93
2865,20260416,157,6417,10,2,2,6,910.5,1973.47
2866,20260417,129,5989,17,1,1,5,1754.86,983.21
2867,20260418,155,6405,16,1,2,3,2486.46,2734.54
2868,20260419,195,5982,15,2,1,5,2341.77,3149.83
2869,20260420,109,5636,8,1,2,2,1810.39,3090.16
2870,20260421,149,6289,14,2,2,1,1863.02,3088.02
2871,20260422,104,6413,2,1,1,5,1829.39,2031.28
2872,20260423,130,6183,1,1,3,6,1216.91,928.4
2873,20260424,111,6107,20,2,3,5,1097.22,1793.7
2874,20260425,184,5604,13,2,3,5,2263.55,1838.93
2875,20260426,197,6373,20,2,3,3,1451.3,3024.68
2876,20260427,148,6005,11,2,3,2,2669.07,3838.54
2877,20260428,176,5106,6,1,1,4,2188.46,2582.42
2878,20260429,169,6248,22,1,1,3,1669.16,1343.89
2879,20260430,178,5926,3,2,1,3,2201.47,2881.04
2880,20260501,134,5674,4,2,1,4,1591.22,4432.32
2881,20260201,167,5802,17,1,1,2,2142.69,3371.88
2882,20260202,127,6082,17,2,2,5,673.78,868.62
2883,20260203,132,6249,16,1,2,3,1783.45,4493.79
2884,20260204,103,6265,22,1,1,4,1523.22,711.47
2885,20260205,141,5303,18,2,2,5,898.54,4204.01
2886,20260206,148,5184,21,2,3,5,1692.31,593.0
2887,20260207,193,5952,24,1,3,3,868.38,3530.01
2888,20260208,103,5249,4,1,3,1,425.04,4813.37
2889,20260209,169,5258,19,2,2,2,1951.16,1918.17
2890,20260210,116,5499,24,2,1,5,541.77,2890.03
2891,20260211,169,5207,17,1,1,3,1186.58,4456.94
2892,20260212,139,5435,23,2,1,4,567.23,2044.63
2893,20260213,190,6088,16,1,2,4,735.67,-2479.42
2894,20260214,128,6414,12,2,3,2,901.57,1588.98
2895,20260215,180,5124,23,1,3,3,1706.93,4889.42
2896,20260216,197,5882,3,2,3,3,1480.87,1608.4
2897,20260217,184,5685,13,2,1,5,1569.62,1336.72
2898,20260218,145,5237,4,2,2,2,1342.93,3554.79
2899,20260219,106,6352,5,1,2,4,836.11,626.78
2900,20260220,121,6116,20,2,3,4,1383.66,2044.02
2901,20260221,132,5605,6,1,2,3,1015.42,4176.5
2902,20260222,188,5845,3,1,1,5,2798.02,2578.22
2903,20260223,142,6300,7,2,3,6,2605.71,2343.18
2904,20260224,134,5088,12,1,1,2,2006.27,2960.88
2905,20260225,118,6005,7,1,2,2,1567.86,1438.39
2906,20260226,118,6043,4,2,3,3,2023.44,2539.79
2907,20260227,168,6186,8,2,1,1,1780.83,3088.1
2908,20260228,106,5857,16,2,2,6,2214.81,4628.49
2909,20260301,178,6284,23,1,3,2,815.52,2914.61
2910,20260302,136,6257,17,2,2,3,2210.56,2077.72
2911,20260303,191,5486,11,2,1,4,695.89,1696.47
2912,20260304,126,5044,21,2,3,5,2764.29,4049.76
2913,20260305,197,5786,9,1,1,3,2673.07,3157.91
2914,20260306,198,6071,3,2,1,5,1527.74,3433.55
2915,20260307,146,6049,8,1,1,4,1081.52,2637.03
2916,20260308,102,5515,4,1,3,1,1852.1,3302.1
2917,20260309,9999,5715,7,2,1,2,1707.88,2281.54
2918,20260310,145,5542,6,1,2,1,1972.5,1266.74
2919,20260311,130,5175,20,1,3,6,1254.64,2578.21
2920,20260312,101,5550,9,1,1,1,2097.46,2726.37
2921,20260313,176,6443,9,1,3,2,782.95,2170.54
2922,20260314,200,5492,18,1,1,5,1558.53,3272.57
2923,20260315,113,6300,5,1,2,5,2685.08,626.73
2924,20260316,194,6143,16,1,3,4,2759.11,4394.98
2925,20260317,174,5834,7,1,1,3,587.51,2732.04
2926,20260318,139,5296,6,2,1,3,2397.72,3622.54
2927,20260319,187,5439,6,2,1,1,1680.57,3298.36
2928,20260320,105,5395,10,2,3,4,638.12,2216.67
2929,20260321,107,5973,1,1,3,4,1476.76,3437.59
2930,20260322,108,5311,2,1,3,3,2270.64,1564.01
2931,20260323,154,6478,5,1,3,3,871.83,4812.96
2932,20260324,175,5064,1,2,2,4,1851.8,635.11
2933,20260325,113,6014,8,1,2,5,2717.67,616.99
2934,20260326,160,5443,20,2,1,2,2206.32,655.73
2935,20260327,158,5352,6,1,1,2,1697.29,2213.04
2936,20260328,106,6044,16,1,3,4,1589.47,1335.37
2937,20260329,104,5520,11,2,3,4,2301.63,4994.57
2938,20260330,115,6167,6,1,2,1,1491.49,1878.77
2939,20260331,153,5111,5,1,2,3,2456.39,4688.03
2940,20260401,117,5377,12,1,1,6,1353.55,1148.32
2941,20260402,124,5440,19,2,1,2,2690.44,4612.38
2942,20260403,186,6496,1,2,2,6,2375.9,4090.26
2943,20260404,161,5370,13,1,1,6,838.32,3386.99
2944,20260405,146,5647,4,1,1,4,1381.54,3431.96
2945,20260406,178,5615,24,1,3,2,1048.84,2052.26
2946,20260407,189,5736,19,2,1,4,488.93,975.96
2947,20260408,174,6367,4,2,3,5,2613.25,909.13
2948,20260409,156,6107,13,2,3,5,2325.6,4482.03
2949,20260410,133,5981,18,2,3,6,1411.12,1462.52
2950,20260411,149,5121,1,2,2,4,1021.16,2800.27
2951,20260412,130,5898,22,1,3,1,1772.53,2708.13
2952,20260413,180,6162,5,1,2,3,504.67,2316.49
2953,20260414,195,6488,17,1,2,5,2708.67,3313.97
2954,20260415,126,5668,8,2,3,3,1623.67,1716.89
2955,20260416,106,6033,6,1,1,5,2717.11,2345.98
2956,20260417,136,5885,6,1,3,1,803.61,4990.42
2957,20260418,126,6489,16,1,1,3,2566.39,506.71
2958,20260419,127,5447,1,1,1,1,1716.5,2196.07
2959,20260420,138,6463,13,2,1,5,666.95,521.73
2960,20260421,167,6068,19,1,1,3,685.87,4092.45
2961,20260422,103,6188,3,2,3,6,1906.66,4191.8
2962,20260423,118,6404,16,1,2,6,2396.01,3529.64
2963,20260424,199,6183,24,2,3,6,1882.66,2246.92
2964,20260425,170,5690,10,1,3,4,1552.07,1661.06
2965,20260426,132,5084,2,1,3,5,1636.12,3579.34
2966,20260427,132,5890,4,1,3,2,2687.42,871.17
2967,20260428,113,6072,3,2,1,6,1849.91,3405.93
2968,20260429,189,5531,11,1,3,3,760.19,581.77
2969,20260430,182,5533,22,1,1,3,888.29,3931.88
2970,20260501,136,5846,14,1,2,3,1300.15,3086.39
2971,20260201,177,5513,10,2,2,4,1459.88,3722.51
2972,20260202,113,5120,18,1,2,6,2130.44,4145.51
2973,20260203,191,6105,3,1,1,6,933.98,2510.32
2974,20260204,199,5592,1,1,2,2,480.83,2059.93
2975,20260205,109,6018,9,2,1,4,945.76,4607.34
2976,20260206,182,5395,14,2,1,2,1226.66,2544.95
2977,20260207,102,5604,3,1,3,1,2781.98,3020.06
2978,20260208,118,6130,23,2,1,5,678.87,2384.03
2979,20260209,109,6287,6,2,2,5,442.96,3495.01
2980,20260210,151,5235,2,1,2,5,814.94,749.22
2981,20260211,155,5837,1,1,1,2,1747.74,2850.67
2982,20260212,159,5178,1,1,3,6,2577.7,1402.27
2983,20260213,117,6163,24,2,1,3,614.97,632.14
2984,20260214,134,6091,23,2,1,4,2165.03,2458.52
2985,20260215,142,5460,24,2,2,4,2140.97,4867.9
2986,20260216,140,6342,6,1,2,4,2770.18,4334.59
2987,20260217,139,5785,1,1,3,1,1198.95,530.8
2988,20260218,164,6473,24,1,3,3,1580.36,1170.05
2989,20260219,131,5717,18,2,1,4,2798.02,2906.41
2990,20260220,121,5651,4,1,2,6,2686.51,2274.08
2991,20260221,101,6044,13,2,3,4,2643.87,4693.47
2992,20260222,152,5313,5,2,1,5,2510.37,4477.43
2993,20260223,153,6118,15,2,3,3,1535.93,4234.41
2994,20260224,185,5327,19,1,3,2,1267.85,664.25
2995,20260225,114,6046,10,2,2,2,701.33,1909.43
2996,20260226,135,5430,10,1,2,6,1406.26,3825.14
2997,20260227,149,6122,5,1,1,1,1207.07,3367.39
2998,20260228,133,6239,24,2,1,3,1016.27,4035.45
2999,20260301,9999,5819,22,2,2,6,2364.06,3948.87
3000,20260302,113,6374,23,2,1,5,1721.03,2890.38
3001,20260303,160,5511,1,2,1,3,940.83,3547.26
3002,20260304,137,6025,17,1,3,1,1667.76,1747.52
3003,20260305,154,6100,1,2,2,3,2478.81,582.29
3004,20260306,113,5207,2,1,1,2,2356.43,2169.81
3005,20260307,126,6345,24,2,1,6,847.57,4384.35
3006,20260308,116,6451,13,1,2,5,2185.54,2875.52
3007,20260309,101,5491,16,1,1,6,2151.95,-4425.33
3008,20260310,150,5109,2,1,1,1,2798.81,1407.4
3009,20260311,177,5915,18,1,1,1,2338.21,645.95
3010,20260312,102,5430,10,2,1,2,656.65,3604.36
3011,20260313,196,5203,19,2,3,5,1395.86,4013.03
3012,20260314,114,6291,13,1,2,6,2116.69,4899.96
3013,20260315,107,6479,17,2,1,5,1955.23,4304.3
3014,20260316,182,5956,17,2,2,1,1908.85,846.69
3015,20260317,157,5698,8,2,3,2,2094.81,601.85
3016,20260318,122,6144,17,2,3,6,408.31,1119.21
3017,20260319,160,6227,2,1,2,1,2669.18,976.03
3018,20260320,104,6132,23,1,3,4,2742.28,1195.83
3019,20260321,126,6387,20,2,2,4,1576.98,1042.77
3020,20260322,126,5994,11,1,1,4,2507.94,3018.46
3021,20260323,114,5015,6,2,3,1,2016.97,3723.43
3022,20260324,147,5721,15,1,1,2,1963.2,3511.08
3023,20260325,138,5398,5,1,2,2,789.45,4209.08
3024,20260326,151,6199,2,2,3,6,2232.2,2981.69
3025,20260327,159,5532,13,2,1,4,2322.03,3570.08
3026,20260328,146,5136,14,1,1,5,2439.29,4614.76
3027,20260329,147,6428,24,1,1,3,531.8,1019.48
3028,20260330,153,5611,5,2,1,1,1552.82,543.41
3029,20260331,126,5746,2,2,1,3,2436.48,3662.67
3030,20260401,189,5231,20,1,3,2,1092.54,4348.76
3031,20260402,165,5136,8,1,1,3,2590.9,3823.66
3032,20260403,177,5153,1,2,1,1,753.66,2157.35
3033,20260404,110,5773,16,2,3,5,2773.99,3642.29
3034,20260405,152,6461,8,1,3,5,2470.0,1547.03
3035,20260406,171,5186,3,1,2,1,2368.44,4462.09
3036,20260407,136,6022,14,2,1,4,1613.35,4137.73
3037,20260408,155,5251,11,2,1,5,1208.7,3850.07
3038,20260409,115,5281,18,1,2,4,1190.84,943.16
3039,20260410,130,6213,12,2,3,1,1219.28,1668.19
3040,20260411,149,6310,2,2,1,2,2162.44,584.87
3041,20260412,138,5600,14,2,2,4,2255.59,2608.54
3042,20260413,105,5734,3,2,1,1,1505.66,775.16
3043,20260414,165,5950,4,2,2,3,2211.28,2663.08
3044,20260415,183,5471,16,1,1,1,1568.02,1881.03
3045,20260416,130,6086,1,1,2,3,2371.21,4282.41
3046,20260417,165,5665,23,2,3,2,1319.97,1228.99
3047,20260418,123,5681,9,2,3,5,1366.78,1163.75
3048,20260419,158,5381,18,2,1,4,1399.89,1628.02
3049,20260420,102,5913,21,2,3,2,745.16,4755.18
3050,20260421,191,5423,11,1,3,5,2720.55,2303.99
3051,20260422,154,6417,5,2,3,2,922.93,2880.56
3052,20260423,9999,6033,16,1,2,6,2065.8,4087.99
3053,20260424,167,6072,13,1,1,1,2065.41,4010.77
3054,20260425,200,5482,9,1,2,1,2049.53,4746.16
3055,20260426,178,5297,16,1,3,4,2181.29,4806.47
3056,20260427,142,6221,15,2,2,1,1154.25,3568.15
3057,20260428,195,5659,14,2,1,6,1536.86,3179.2
