SaleID,DateKey,ProductKey,CustomerKey,StoreKey,BranchKey,ChannelKey,Quantity,TotalAmount
3558,20260320,118,5857,5.0,1,1,3,3868.27
3559,20260321,167,5889,,2,2,1,1699.37
3560,20260322,101,6220,,2,2,2,5892.11
3561,20260323,141,5987,3.0,1,1,1,1848.86
3562,20260324,142,6209,5.0,1,1,1,1614.11
3563,20260325,169,5160,3.0,2,1,1,1381.5
3564,20260326,182,5841,1.0,2,1,2,3885.72
3565,20260327,167,5537,3.0,1,1,4,4324.74
3566,20260328,111,6111,4.0,2,1,4,3410.97
3567,20260329,160,5270,4.0,1,1,4,2156.38
3568,20260330,109,5754,3.0,1,1,5,3736.54
3569,20260331,178,6170,1.0,1,1,2,2570.12
3570,20260401,122,6182,1.0,1,1,5,4198.01
3571,20260402,159,6331,5.0,2,1,1,664.04
3572,20260403,153,5878,1.0,2,1,1,1444.75
3573,20260404,135,5871,5.0,1,1,2,1491.91
3574,20260405,157,6364,2.0,1,1,4,2432.19
3575,20260406,116,6123,2.0,1,1,6,3665.83
3576,20260407,161,6177,3.0,1,1,5,2141.25
3577,20260408,166,6326,5.0,2,1,3,2547.6
3578,20260409,187,6225,1.0,2,1,4,3539.71
3579,20260410,127,5624,,1,2,6,3777.73
3580,20260411,165,5987,4.0,1,1,6,2971.67
3581,20260412,182,5661,,1,2,6,4953.86
3582,20260413,118,5242,4.0,1,1,3,2784.01
3583,20260414,198,6434,1.0,2,1,6,2744.14
3584,20260415,151,5422,,1,2,1,954.65
3585,20260416,121,6184,,1,2,4,2891.54
3586,20260417,175,5364,5.0,1,1,6,-3738.34
3587,20260418,121,6005,,1,2,5,5045.29
3588,20260419,199,5418,2.0,2,1,1,3309.71
3589,20260420,101,6094,4.0,2,1,5,4157.68
3590,20260421,9999,5324,1.0,1,1,6,2120.9
3591,20260422,186,5481,,1,2,6,3584.92
3592,20260423,139,6408,,1,2,1,5779.73
3593,20260424,179,5858,4.0,1,1,4,3600.35
3594,20260425,144,6104,4.0,1,1,1,754.04
3595,20260426,168,5333,3.0,1,1,5,4484.94
3596,20260427,136,6349,,1,2,1,4661.0
3597,20260428,189,6390,,1,2,4,4870.61
3598,20260429,161,6029,,1,2,4,1380.56
3599,20260430,135,6359,2.0,1,1,3,4315.39
3600,20260501,197,5107,,1,2,4,3544.06
3601,20260201,199,6190,,1,2,6,2113.51
3602,20260202,126,5920,1.0,1,1,4,1814.27
3603,20260203,120,5845,3.0,1,1,4,2896.31
3604,20260204,166,6289,,1,2,5,1858.65
3605,20260205,109,5931,2.0,2,1,2,3964.67
3606,20260206,154,6127,2.0,2,1,3,2902.55
3607,20260207,104,6353,,1,2,4,2496.49
3608,20260208,175,5695,5.0,1,1,6,2530.57
3609,20260209,112,5155,4.0,1,1,4,3025.38
3610,20260210,193,6229,,2,2,1,4364.2
3611,20260211,151,5272,1.0,1,1,5,2388.99
3612,20260212,180,5246,4.0,1,1,6,566.97
3613,20260213,154,5399,,2,2,3,1711.2
3614,20260214,177,5782,2.0,2,1,3,1804.25
3615,20260215,163,5013,,1,2,2,4338.43
3616,20260216,185,6348,2.0,2,1,2,3485.51
3617,20260217,153,6222,,1,2,5,2744.46
3618,20260218,129,5940,3.0,1,1,1,4204.13
3619,20260219,173,5925,4.0,1,1,2,4137.89
3620,20260220,158,5002,2.0,2,1,2,3096.1
3621,20260221,198,6413,3.0,1,1,3,1031.83
3622,20260222,155,5524,5.0,1,1,6,3293.6
3623,20260223,148,5571,1.0,1,1,4,2258.46
3624,20260224,166,6120,,1,2,1,2214.28
3625,20260225,158,6021,2.0,2,1,3,3367.4
3626,20260226,120,5405,,1,2,2,2880.34
3627,20260227,160,6238,5.0,2,1,3,2024.64
3628,20260228,175,5636,5.0,2,1,6,1017.39
3629,20260301,9999,5526,,1,2,5,1501.42
3630,20260302,153,6155,5.0,1,1,1,1238.08
3631,20260303,159,6166,5.0,2,1,2,2092.62
3632,20260304,179,6209,5.0,1,1,5,1879.01
3633,20260305,194,6123,,1,2,2,3936.65
3634,20260306,162,5819,5.0,2,1,6,2711.38
3635,20260307,148,5889,1.0,2,1,1,2943.66
3636,20260308,107,6072,3.0,1,1,1,2600.77
3637,20260309,196,5389,5.0,1,1,2,2912.49
3638,20260310,104,5010,,1,2,3,2892.74
3639,20260311,185,6431,4.0,2,1,2,3109.49
3640,20260312,109,5625,,1,2,1,4566.76
3641,20260313,173,5145,,1,2,3,4601.66
3642,20260314,174,6016,3.0,1,1,6,1316.5
3643,20260315,105,6212,,2,2,6,3244.4
3644,20260316,9999,5328,2.0,2,1,1,3185.45
3645,20260317,184,5310,1.0,1,1,2,4378.48
3646,20260318,173,5993,4.0,2,1,5,1428.51
3647,20260319,134,6145,,2,2,2,1331.99
3648,20260320,200,6117,,1,2,6,3755.6
3649,20260321,169,5270,,1,2,1,2724.11
3650,20260322,181,5006,4.0,2,1,4,1957.98
3651,20260323,174,5683,4.0,1,1,6,2604.77
3652,20260324,199,5595,,1,2,3,4138.17
3653,20260325,163,5528,1.0,1,1,3,4257.51
3654,20260326,125,5988,5.0,2,1,4,-790.17
3655,20260327,163,6016,2.0,1,1,1,707.32
3656,20260328,108,5463,4.0,1,1,5,4382.73
3657,20260329,106,5301,,2,2,5,1732.56
3658,20260330,193,5146,,1,2,5,3835.91
3659,20260331,106,5389,3.0,1,1,3,1339.87
3660,20260401,158,5587,,1,2,3,2414.65
3661,20260402,196,6095,4.0,1,1,2,-602.69
3662,20260403,101,6417,4.0,2,1,3,762.76
3663,20260404,110,5966,1.0,2,1,1,3528.22
3664,20260405,185,5341,5.0,2,1,1,1455.57
3665,20260406,133,5076,5.0,1,1,5,2034.11
3666,20260407,145,5710,,1,2,6,3446.19
3667,20260408,158,5534,,2,2,6,1296.27
3668,20260409,147,5510,,1,2,4,2840.48
3669,20260410,161,5006,1.0,2,1,1,2467.59
3670,20260411,102,6469,3.0,2,1,3,4069.04
3671,20260412,103,5510,5.0,1,1,2,1605.17
3672,20260413,9999,5429,5.0,2,1,4,-2658.51
3673,20260414,195,6498,,1,2,2,4789.34
3674,20260415,170,6136,4.0,2,1,6,4161.35
3675,20260416,185,5911,,1,2,2,4667.46
3676,20260417,190,5693,1.0,2,1,3,1129.79
3677,20260418,127,5418,,1,2,3,4488.33
3678,20260419,108,5389,,2,2,3,1487.19
3679,20260420,165,5110,4.0,2,1,1,582.66
3680,20260421,172,5990,1.0,1,1,1,4359.82
3681,20260422,177,6433,,1,2,5,4521.32
3682,20260423,181,5578,,1,2,1,5076.09
3683,20260424,119,5799,4.0,1,1,1,3223.0
3684,20260425,144,6149,1.0,2,1,2,1602.71
3685,20260426,185,5245,,1,2,5,2053.04
3686,20260427,159,6401,,1,2,2,968.21
3687,20260428,161,6389,1.0,2,1,4,1403.56
3688,20260429,136,5607,,2,2,6,2689.46
3689,20260430,169,6391,,1,2,6,4907.79
3690,20260501,197,5131,,2,2,4,1215.63
3691,20260201,174,5695,,1,2,5,5078.95
3692,20260202,163,5794,4.0,1,1,4,4005.6
3693,20260203,198,6181,4.0,1,1,3,1806.87
3694,20260204,196,5788,1.0,2,1,1,554.44
3695,20260205,172,5919,1.0,1,1,4,2444.65
3696,20260206,107,5806,2.0,1,1,4,693.67
3697,20260207,102,5760,1.0,1,1,6,2235.89
3698,20260208,183,6297,4.0,2,1,1,3064.28
3699,20260209,102,5444,5.0,1,1,5,2851.07
3700,20260210,195,5486,1.0,1,1,3,1159.64
3701,20260211,144,5324,2.0,2,1,3,2933.24
3702,20260212,147,5474,1.0,1,1,4,3284.46
3703,20260213,169,5882,1.0,1,1,4,2993.12
3704,20260214,164,5605,3.0,2,1,3,3758.91
3705,20260215,118,5090,,2,2,3,3870.79
3706,20260216,137,6421,,2,2,3,5805.75
3707,20260217,172,5034,5.0,1,1,6,862.25
3708,20260218,181,5718,5.0,1,1,3,2057.16
3709,20260219,198,5677,,2,2,4,5195.39
3710,20260220,188,5760,2.0,1,1,4,1171.5
3711,20260221,190,5835,4.0,1,1,2,709.33
3712,20260222,154,5286,,2,2,5,2923.62
3713,20260223,138,5920,2.0,2,1,4,2290.58
3714,20260224,109,5750,5.0,2,1,1,1286.96
3715,20260225,188,5009,1.0,2,1,2,4319.57
3716,20260226,112,5867,,2,2,1,4101.0
3717,20260227,168,5902,5.0,1,1,3,715.87
3718,20260228,110,5429,2.0,2,1,3,1522.64
3719,20260301,191,5769,3.0,2,1,2,1561.39
3720,20260302,189,5958,5.0,1,1,3,3746.6
3721,20260303,195,5164,,2,2,4,1440.16
3722,20260304,192,5829,,1,2,4,5670.99
3723,20260305,171,5482,2.0,2,1,6,4040.7
3724,20260306,186,6146,4.0,2,1,5,1555.37
3725,20260307,160,5101,,1,2,2,2746.13
3726,20260308,161,6498,,1,2,5,4409.14
3727,20260309,183,5206,5.0,1,1,2,3922.15
3728,20260310,163,5496,2.0,1,1,2,-1939.52
3729,20260311,162,5436,,1,2,2,3939.26
3730,20260312,138,5531,1.0,1,1,5,3942.44
3731,20260313,198,5336,,2,2,4,2475.23
3732,20260314,184,5383,3.0,1,1,4,3937.86
3733,20260315,191,5327,2.0,2,1,6,1447.03
3734,20260316,188,5374,1.0,1,1,3,1046.64
3735,20260317,155,6264,,1,2,2,800.69
3736,20260318,136,5601,,1,2,2,1710.97
3737,20260319,110,6239,,1,2,5,3372.15
3738,20260320,143,5658,1.0,2,1,3,3190.67
3739,20260321,150,5118,,2,2,3,1459.56
3740,20260322,180,5143,2.0,1,1,1,3258.9
3741,20260323,151,5583,2.0,1,1,6,3366.48
3742,20260324,156,6281,2.0,1,1,4,3593.83
3743,20260325,127,5155,4.0,1,1,4,2367.45
3744,20260326,162,5058,4.0,1,1,2,1694.95
3745,20260327,149,5071,3.0,2,1,2,709.44
3746,20260328,118,6291,3.0,1,1,6,3684.6
3747,20260329,191,5610,,1,2,2,4129.63
3748,20260330,187,6328,,2,2,4,2205.29
3749,20260331,122,5877,,2,2,4,2707.48
3750,20260401,101,5881,2.0,1,1,1,2776.7
3751,20260402,166,6357,3.0,2,1,3,-2119.35
3752,20260403,137,6175,,2,2,3,4590.43
3753,20260404,176,5428,1.0,1,1,5,2442.8
3754,20260405,163,6177,,2,2,5,3767.81
3755,20260406,191,6037,,2,2,1,2139.97
3756,20260407,141,5643,1.0,2,1,5,2980.88
3757,20260408,119,5854,,2,2,3,4241.56
3758,20260409,129,6210,3.0,2,1,1,1027.15
3759,20260410,171,6200,5.0,1,1,6,1127.79
3760,20260411,179,5591,,2,2,2,1342.51
3761,20260412,110,5374,4.0,2,1,6,516.34
3762,20260413,121,5282,,1,2,5,5579.87
3763,20260414,139,6020,,2,2,2,4456.63
3764,20260415,121,5699,,2,2,6,5631.55
3765,20260416,163,5132,5.0,1,1,2,2516.06
3766,20260417,170,6330,4.0,1,1,3,2603.44
3767,20260418,138,5139,,2,2,5,5857.16
3768,20260419,194,5410,3.0,2,1,4,3290.11
3769,20260420,174,6228,5.0,2,1,4,3490.37
3770,20260421,166,5878,4.0,2,1,5,3217.79
3771,20260422,187,6110,,1,2,1,2811.47
3772,20260423,157,5316,,1,2,4,5262.02
3773,20260424,170,5122,,1,2,4,1063.62
3774,20260425,101,5203,4.0,2,1,3,2103.1
3775,20260426,188,6038,,2,2,3,4608.77
3776,20260427,167,5817,3.0,2,1,3,3162.04
3777,20260428,123,5522,,2,2,4,2630.74
3778,20260429,150,6073,4.0,2,1,5,527.39
3779,20260430,168,5272,,2,2,6,2957.61
3780,20260501,149,5723,3.0,2,1,1,785.16
3781,20260201,139,5533,1.0,2,1,3,4067.1
3782,20260202,126,5413,5.0,2,1,5,3706.7
3783,20260203,200,5478,,2,2,4,888.34
3784,20260204,158,5041,,1,2,4,4596.99
3785,20260205,139,5549,2.0,1,1,5,4027.59
3786,20260206,106,6421,3.0,1,1,5,743.05
3787,20260207,104,6247,3.0,1,1,2,2638.7
3788,20260208,175,5888,1.0,2,1,5,2813.55
3789,20260209,174,5998,2.0,2,1,3,3878.53
3790,20260210,115,5430,,2,2,4,3687.24
3791,20260211,139,5651,1.0,2,1,2,2606.51
3792,20260212,197,6416,4.0,2,1,5,3580.3
3793,20260213,142,6021,,1,2,5,873.64
3794,20260214,9999,6198,5.0,1,1,2,575.35
3795,20260215,122,6469,,2,2,3,3047.42
3796,20260216,106,5478,1.0,2,1,5,3987.65
3797,20260217,143,6067,3.0,1,1,4,3550.83
3798,20260218,106,5466,1.0,2,1,6,1748.72
3799,20260219,156,5943,3.0,2,1,1,1642.81
3800,20260220,155,5548,,1,2,2,1146.81
3801,20260221,193,5265,5.0,2,1,6,2587.93
3802,20260222,166,5567,1.0,2,1,2,2085.73
3803,20260223,122,5880,1.0,2,1,6,3565.81
3804,20260224,197,5574,2.0,2,1,4,3365.73
3805,20260225,167,5430,,1,2,4,2321.18
3806,20260226,152,5373,5.0,1,1,6,509.95
3807,20260227,112,5761,,1,2,5,5556.74
3808,20260228,112,5960,,1,2,3,4950.79
3809,20260301,147,5697,,2,2,4,5409.04
3810,20260302,103,5861,2.0,1,1,2,2874.88
3811,20260303,184,5971,1.0,2,1,5,1077.65
3812,20260304,120,5351,2.0,2,1,6,2817.09
3813,20260305,191,5878,,2,2,3,1094.39
3814,20260306,181,6307,,2,2,1,4515.23
3815,20260307,160,5915,,2,2,6,3671.38
3816,20260308,157,5862,4.0,2,1,3,3008.48
3817,20260309,9999,6108,5.0,1,1,4,2599.33
3818,20260310,109,5723,,1,2,3,3206.4
3819,20260311,175,5620,3.0,2,1,2,732.31
3820,20260312,165,5540,5.0,2,1,4,2699.71
3821,20260313,120,5035,4.0,2,1,1,591.42
3822,20260314,188,5223,2.0,1,1,6,2874.71
3823,20260315,9999,5684,,1,2,5,3933.66
3824,20260316,120,6162,,2,2,6,3643.48
3825,20260317,199,5275,,1,2,6,1311.12
3826,20260318,152,5795,,1,2,1,836.62
3827,20260319,129,5986,2.0,1,1,4,2844.55
3828,20260320,129,5563,5.0,2,1,6,4073.86
3829,20260321,106,5497,3.0,1,1,4,4108.48
3830,20260322,179,5848,5.0,1,1,2,2340.97
3831,20260323,102,5998,4.0,1,1,6,3262.07
3832,20260324,185,5447,1.0,2,1,3,1183.23
3833,20260325,199,5652,4.0,1,1,3,670.83
3834,20260326,162,6266,5.0,1,1,5,874.46
3835,20260327,134,5092,3.0,2,1,5,3788.67
3836,20260328,110,5638,1.0,2,1,4,918.68
3837,20260329,190,5210,,1,2,2,4187.28
3838,20260330,107,5407,,2,2,5,4925.05
3839,20260331,181,5806,,1,2,6,1391.92
3840,20260401,158,6266,4.0,1,1,2,3055.48
3841,20260402,200,6286,3.0,2,1,4,4394.09
3842,20260403,161,6177,3.0,1,1,2,1553.62
3843,20260404,155,5611,,1,2,1,3000.94
3844,20260405,179,5654,4.0,1,1,4,4250.53
3845,20260406,116,5728,5.0,2,1,3,1333.25
3846,20260407,177,6441,2.0,2,1,2,4167.99
3847,20260408,172,5427,1.0,1,1,5,2074.01
3848,20260409,148,6445,,2,2,6,2523.42
3849,20260410,130,5359,3.0,1,1,4,3786.58
3850,20260411,109,6127,,2,2,6,4629.22
3851,20260412,175,5887,,2,2,1,3595.23
3852,20260413,139,5598,,2,2,4,5533.99
3853,20260414,194,5251,,2,2,6,2821.64
3854,20260415,137,6332,1.0,2,1,3,1926.95
3855,20260416,179,5236,,2,2,1,5601.41
3856,20260417,121,5340,1.0,1,1,4,1846.68
3857,20260418,137,5203,2.0,2,1,3,787.22
3858,20260419,108,6445,,2,2,5,2810.34
3859,20260420,158,5590,1.0,1,1,5,2447.41
3860,20260421,169,5830,,2,2,6,5269.03
3861,20260422,126,5059,2.0,2,1,6,1465.46
3862,20260423,104,6178,5.0,2,1,6,4231.29
3863,20260424,125,5852,,2,2,4,1406.19
3864,20260425,149,5851,4.0,2,1,1,2899.13
3865,20260426,196,5808,2.0,2,1,2,4489.53
3866,20260427,118,5263,,1,2,6,5592.94
3867,20260428,179,6206,,1,2,1,1944.94
3868,20260429,157,5868,,1,2,4,1885.54
3869,20260430,103,5193,4.0,2,1,5,2968.79
3870,20260501,139,5566,4.0,1,1,3,1098.88
3871,20260201,128,5503,3.0,1,1,4,2967.13
3872,20260202,147,5890,3.0,1,1,4,2081.81
3873,20260203,150,5505,,2,2,2,1372.23
3874,20260204,175,5731,4.0,2,1,3,765.94
3875,20260205,124,5996,4.0,2,1,3,1131.8
3876,20260206,106,5054,,1,2,5,2352.88
3877,20260207,196,5686,3.0,1,1,6,4391.21
3878,20260208,135,5591,,2,2,5,1883.09
3879,20260209,169,6098,2.0,1,1,3,1062.73
3880,20260210,130,5136,3.0,2,1,3,1464.8
3881,20260211,111,5766,4.0,2,1,5,3455.75
3882,20260212,112,5235,,2,2,6,1573.85
3883,20260213,167,5956,,2,2,2,3181.54
3884,20260214,102,5593,1.0,2,1,3,3999.39
3885,20260215,156,5871,1.0,1,1,1,2482.19
3886,20260216,165,5106,,1,2,1,4982.83
3887,20260217,132,5176,,2,2,2,3586.75
3888,20260218,109,5513,2.0,2,1,4,1798.29
3889,20260219,114,5031,4.0,1,1,5,1183.32
3890,20260220,9999,5831,5.0,2,1,4,681.35
3891,20260221,159,5109,4.0,1,1,2,1822.67
3892,20260222,185,5406,,1,2,6,5074.23
3893,20260223,123,6448,2.0,1,1,4,4268.26
3894,20260224,107,5379,5.0,2,1,3,1238.74
3895,20260225,143,6425,,1,2,6,4395.19
3896,20260226,122,5591,1.0,1,1,3,3823.77
3897,20260227,153,5984,,1,2,1,942.0
3898,20260228,195,6206,5.0,1,1,1,1524.38
3899,20260301,155,5512,2.0,1,1,2,3939.67
3900,20260302,105,5065,3.0,1,1,5,1046.52
3901,20260303,107,5763,4.0,1,1,6,3159.36
3902,20260304,195,6258,1.0,1,1,1,-4343.52
3903,20260305,140,5429,,1,2,5,2131.34
3904,20260306,123,5745,2.0,2,1,1,1411.3
3905,20260307,194,6225,,2,2,3,1623.28
3906,20260308,137,5683,,1,2,2,2940.95
3907,20260309,139,5611,5.0,2,1,4,2502.39
3908,20260310,175,6049,,2,2,4,1700.97
3909,20260311,107,6495,5.0,2,1,2,1195.47
3910,20260312,186,5970,2.0,2,1,6,2315.27
3911,20260313,147,5364,5.0,2,1,2,3047.9
3912,20260314,112,5686,2.0,2,1,4,3839.36
3913,20260315,109,5548,4.0,2,1,2,1830.06
3914,20260316,182,6047,1.0,2,1,4,1485.15
3915,20260317,148,5449,2.0,2,1,5,1566.4
3916,20260318,157,5555,,2,2,4,1628.12
3917,20260319,144,5427,,2,2,2,4268.0
3918,20260320,174,6130,,2,2,6,5379.62
3919,20260321,191,5796,4.0,1,1,3,1658.54
3920,20260322,121,6313,4.0,2,1,2,2399.28
3921,20260323,129,5664,,2,2,2,3644.67
3922,20260324,171,5673,,2,2,2,2290.42
3923,20260325,113,5806,,1,2,3,935.9
3924,20260326,131,6262,5.0,1,1,4,2860.95
3925,20260327,187,6025,1.0,1,1,4,3941.78
3926,20260328,126,6423,,2,2,1,3479.4
3927,20260329,127,5971,2.0,2,1,1,592.49
3928,20260330,199,5009,1.0,2,1,5,1164.18
3929,20260331,171,6458,1.0,1,1,4,3758.07
3930,20260401,116,5270,,1,2,3,3783.97
3931,20260402,199,5610,4.0,2,1,2,1285.84
3932,20260403,119,6185,2.0,2,1,6,1611.88
3933,20260404,127,5392,5.0,1,1,4,3502.61
3934,20260405,176,6292,3.0,1,1,2,4222.99
3935,20260406,165,6362,1.0,1,1,2,2790.63
3936,20260407,150,6472,3.0,2,1,1,3310.06
3937,20260408,187,5053,4.0,1,1,2,2305.99
3938,20260409,105,5215,4.0,1,1,2,2900.33
3939,20260410,104,5233,4.0,1,1,5,3593.43
3940,20260411,105,5167,2.0,1,1,2,3425.53
3941,20260412,161,6364,4.0,2,1,6,1587.59
3942,20260413,136,6093,,1,2,3,5776.39
3943,20260414,189,5544,1.0,1,1,1,2753.41
3944,20260415,128,5078,,1,2,3,3366.84
3945,20260416,152,5022,,2,2,5,1273.93
3946,20260417,185,5171,,1,2,1,3869.64
3947,20260418,121,5080,,1,2,5,4212.02
3948,20260419,154,5244,4.0,1,1,6,4026.8
3949,20260420,178,5082,,1,2,3,5356.09
3950,20260421,199,5411,3.0,2,1,3,4319.09
3951,20260422,108,5430,3.0,1,1,1,4052.62
3952,20260423,9999,6375,1.0,2,1,5,3281.44
3953,20260424,149,5121,1.0,2,1,4,4183.12
3954,20260425,112,6015,1.0,1,1,2,-3307.56
3955,20260426,188,5634,,1,2,2,1308.36
3956,20260427,101,5331,5.0,1,1,3,2355.72
3957,20260428,169,5941,3.0,2,1,2,1030.08
3958,20260429,110,6245,,1,2,4,5656.21
3959,20260430,163,5780,3.0,2,1,2,2540.31
3960,20260501,111,5077,4.0,2,1,5,1455.37
3961,20260201,149,5251,,2,2,2,4219.63
3962,20260202,145,5582,1.0,1,1,6,1107.01
3963,20260203,128,5679,1.0,2,1,5,4180.33
3964,20260204,124,5796,,1,2,4,5822.22
3965,20260205,144,5343,3.0,1,1,6,3756.6
3966,20260206,110,5005,2.0,2,1,3,1747.55
3967,20260207,191,5956,5.0,2,1,5,3734.9
3968,20260208,155,5800,5.0,2,1,5,4139.29
3969,20260209,129,5120,1.0,2,1,1,4298.55
3970,20260210,194,5698,4.0,2,1,3,3014.67
3971,20260211,127,5749,,2,2,5,5568.48
3972,20260212,124,5919,1.0,2,1,2,-1082.58
3973,20260213,184,5741,4.0,2,1,1,1033.08
3974,20260214,161,5047,1.0,1,1,3,3995.86
3975,20260215,136,5228,,1,2,1,4200.33
3976,20260216,183,5863,,1,2,3,2765.98
3977,20260217,157,5211,1.0,1,1,6,3301.73
3978,20260218,170,6228,,1,2,6,2941.62
3979,20260219,198,5206,4.0,1,1,5,4387.98
3980,20260220,122,5394,5.0,1,1,1,2386.85
3981,20260221,121,5287,2.0,1,1,5,3670.97
3982,20260222,120,5582,1.0,2,1,4,1199.96
3983,20260223,125,5734,5.0,2,1,1,1122.18
3984,20260224,193,6136,3.0,2,1,5,869.08
3985,20260225,114,6443,,1,2,2,1986.5
3986,20260226,200,5644,2.0,2,1,4,618.81
3987,20260227,183,6087,,1,2,1,1656.61
3988,20260228,116,6310,,2,2,4,3070.74
3989,20260301,198,5952,5.0,1,1,1,663.74
3990,20260302,110,5049,3.0,1,1,5,2661.8
3991,20260303,143,5497,3.0,1,1,5,3966.89
3992,20260304,198,6046,1.0,2,1,3,3536.22
3993,20260305,159,5590,2.0,1,1,2,2139.96
3994,20260306,172,6250,2.0,1,1,4,2539.76
3995,20260307,172,6316,1.0,1,1,4,1877.41
3996,20260308,186,5299,1.0,1,1,6,3592.44
3997,20260309,157,5514,2.0,2,1,5,4119.6
3998,20260310,143,6132,3.0,2,1,4,1775.75
3999,20260311,140,6430,,1,2,5,3880.25
4000,20260312,195,5002,,2,2,5,1770.18
4001,20260313,107,6413,,2,2,3,3745.48
4002,20260314,170,5879,,1,2,4,3503.07
4003,20260315,143,5861,4.0,1,1,2,693.88
4004,20260316,157,5089,1.0,2,1,3,1593.47
4005,20260317,129,5857,5.0,1,1,3,2157.5
4006,20260318,118,5733,2.0,1,1,5,2707.35
4007,20260319,152,6262,5.0,1,1,6,2415.64
4008,20260320,135,5618,4.0,2,1,2,2091.08
4009,20260321,102,6089,3.0,1,1,2,4005.76
4010,20260322,123,5436,,2,2,5,5484.96
4011,20260323,111,5931,2.0,2,1,1,627.64
4012,20260324,151,6230,,1,2,3,2578.44
4013,20260325,137,6198,1.0,2,1,2,1761.3
4014,20260326,149,5031,,1,2,3,3728.12
4015,20260327,131,5437,2.0,1,1,5,2308.71
4016,20260328,138,5735,,1,2,2,4313.41
4017,20260329,169,5286,,2,2,2,2475.22
4018,20260330,118,6240,4.0,2,1,2,581.02
4019,20260331,177,5186,,2,2,2,4388.82
4020,20260401,121,6230,2.0,1,1,1,1681.96
4021,20260402,170,5363,1.0,2,1,6,2129.08
4022,20260403,152,5784,5.0,1,1,4,1204.37
4023,20260404,151,5454,,1,2,3,5137.91
4024,20260405,116,5473,,1,2,5,5850.12
4025,20260406,146,5016,2.0,1,1,1,2626.56
4026,20260407,107,5218,5.0,1,1,6,3185.7
4027,20260408,129,6003,5.0,2,1,1,1994.69
4028,20260409,183,5045,2.0,2,1,4,508.25
4029,20260410,144,5772,3.0,2,1,1,1084.9
4030,20260411,177,5634,1.0,2,1,5,1973.86
4031,20260412,119,5465,,1,2,3,5021.86
4032,20260413,128,5280,,1,2,1,2589.47
4033,20260414,160,5954,,1,2,3,4184.63
4034,20260415,194,5590,2.0,2,1,1,1658.5
4035,20260416,138,5723,,1,2,6,1415.0
4036,20260417,111,6373,4.0,2,1,4,4149.75
4037,20260418,144,5120,,2,2,2,4499.79
4038,20260419,198,5857,,1,2,2,4170.13
4039,20260420,171,5178,3.0,2,1,5,2801.99
4040,20260421,193,6280,1.0,1,1,2,3148.72
4041,20260422,151,5980,5.0,2,1,1,3200.69
4042,20260423,181,5876,2.0,2,1,2,3803.62
4043,20260424,163,5253,5.0,2,1,5,1293.69
4044,20260425,149,6303,5.0,2,1,6,3976.02
4045,20260426,164,5172,1.0,2,1,2,2156.34
4046,20260427,106,5060,2.0,2,1,3,1270.26
4047,20260428,197,6102,,1,2,2,2077.42
4048,20260429,119,5532,,2,2,3,1180.38
4049,20260430,149,5779,5.0,1,1,2,3005.48
4050,20260501,169,6462,,2,2,1,4725.82
4051,20260201,188,6018,4.0,2,1,5,2714.98
4052,20260202,127,6073,2.0,1,1,1,4441.73
4053,20260203,104,5795,3.0,1,1,6,1599.16
4054,20260204,156,5912,2.0,2,1,1,1671.35
4055,20260205,136,5648,,2,2,2,3336.83
4056,20260206,163,5749,,2,2,3,5529.85
4057,20260207,161,5842,,2,2,5,2806.69
4058,20260208,155,5328,2.0,2,1,5,-1674.02
4059,20260209,116,5045,3.0,2,1,6,1970.43
4060,20260210,153,6185,2.0,2,1,3,523.25
4061,20260211,115,5293,1.0,2,1,2,4215.24
4062,20260212,192,6009,,1,2,5,5354.24
4063,20260213,190,5045,,2,2,5,4646.41
4064,20260214,135,5284,,1,2,2,2138.48
4065,20260215,185,5761,1.0,1,1,2,1704.65
4066,20260216,164,5946,,1,2,3,2322.08
4067,20260217,193,6162,,2,2,2,5856.82
4068,20260218,138,6430,1.0,2,1,1,3956.08
4069,20260219,168,5275,1.0,2,1,4,3098.92
4070,20260220,119,5498,2.0,2,1,6,3863.5
4071,20260221,108,6163,,2,2,3,1611.51
4072,20260222,163,5820,4.0,1,1,4,4190.12
4073,20260223,9999,5288,5.0,2,1,2,3020.56
4074,20260224,118,5311,1.0,1,1,6,769.45
4075,20260225,135,5260,,2,2,3,2319.33
4076,20260226,127,5420,,1,2,4,5322.32
4077,20260227,149,5047,,1,2,6,4313.61
4078,20260228,193,6307,1.0,1,1,4,2121.89
4079,20260301,187,5519,5.0,2,1,4,1842.27
4080,20260302,104,6152,,2,2,4,3916.85
4081,20260303,107,5233,2.0,1,1,3,3360.77
4082,20260304,112,6155,2.0,2,1,1,3554.39
4083,20260305,101,5159,,1,2,3,5839.44
4084,20260306,145,6087,1.0,1,1,2,938.9
4085,20260307,174,6309,,1,2,3,4615.49
4086,20260308,137,5126,3.0,1,1,1,772.55
4087,20260309,166,5697,1.0,1,1,3,2039.85
4088,20260310,114,5563,5.0,1,1,4,3037.22
4089,20260311,165,5103,2.0,1,1,5,1778.88
4090,20260312,152,6058,3.0,2,1,3,912.44
4091,20260313,158,6125,3.0,1,1,1,2448.23
4092,20260314,120,5948,,1,2,4,3962.63
4093,20260315,172,6323,,1,2,4,3541.0
4094,20260316,114,5750,,2,2,4,3066.84
4095,20260317,155,5232,,1,2,5,3490.27
4096,20260318,150,5899,3.0,1,1,6,3806.41
